group,resource country,organization country,resource,role,activity,impact,product,timestamp,case
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD96,2012/5/18 10:43,1-746969236
Org line C,USA,us,Edward,E_8,Accepted,High,PROD181,2012/4/18 21:31,1-722742993
Org line C,USA,us,Edward,E_8,Accepted,High,PROD181,2012/4/19 17:51,1-722742993
Org line C,USA,us,Edward,E_8,Completed,High,PROD181,2012/4/23 14:52,1-722742993
Org line C,Sweden,us,Fredrik,E_4,Accepted,Medium,PROD794,2011/9/6 8:29,1-567718361
Org line C,Sweden,us,Fredrik,E_4,Completed,Medium,PROD794,2012/3/26 16:00,1-567718361
Org line C,Sweden,se,Curt,E_1,Accepted,Medium,PROD150,2011/9/14 8:45,1-574052419
Org line C,Sweden,se,Curt,E_1,Queued,Medium,PROD150,2011/9/14 8:47,1-574052419
Org line C,INDIA,se,Nikhil,E_1,Accepted,Medium,PROD150,2012/2/1 13:27,1-574052419
Org line C,INDIA,se,Nikhil,E_1,Completed,Medium,PROD150,2012/3/14 11:08,1-574052419
Org line C,INDIA,in,-,E_7,Accepted,High,PROD646,2012/4/25 14:51,1-732289301
Org line C,INDIA,in,-,E_7,Queued,High,PROD646,2012/4/25 15:01,1-732289301
Org line C,INDIA,in,Anith,E_5,Accepted,High,PROD646,2012/4/25 15:06,1-732289301
Org line C,INDIA,in,Hemanth,E_7,Accepted,High,PROD646,2012/4/25 15:08,1-732289301
Org line C,INDIA,in,Rajkishore,E_7,Accepted,High,PROD646,2012/4/25 16:05,1-732289301
Org line C,INDIA,in,Rajkishore,E_7,Accepted,High,PROD646,2012/5/22 12:24,1-732289301
Org line C,INDIA,in,Rajkishore,E_7,Completed,High,PROD646,2012/5/22 12:24,1-732289301
Org line G3,USA,us,Carolyn,E_7,Accepted,Medium,PROD97,2010/12/23 12:22,1-433161361
Org line G3,USA,us,Carolyn,E_7,Queued,Medium,PROD97,2010/12/23 12:26,1-433161361
Org line G3,Sweden,us,Padmanabha,E_7,Accepted,Medium,PROD97,2010/12/23 12:55,1-433161361
Org line G3,USA,us,Carolyn,E_7,Accepted,Medium,PROD97,2010/12/23 12:57,1-433161361
Org line G3,POLAND,us,Ewa,E_7,Accepted,Medium,PROD97,2012/1/30 14:58,1-433161361
Org line G3,POLAND,us,Ewa,E_7,Completed,Medium,PROD97,2012/1/30 14:58,1-433161361
Org line C,Belgium,be,Tamara,A2_1,Accepted,Low,PROD235,2012/3/16 7:48,1-698267095
Org line C,Belgium,be,Tamara,A2_1,Accepted,Low,PROD235,2012/3/16 7:49,1-698267095
Org line C,Belgium,be,Tamara,A2_1,Completed,Low,PROD235,2012/3/16 7:51,1-698267095
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD383,2012/3/28 9:40,1-703964563
Org line A2,Sweden,se,Lena,A2_3,Queued,Medium,PROD383,2012/4/2 10:35,1-703964563
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD383,2012/5/25 9:50,1-703964563
Org line A2,Sweden,se,Lena,A2_3,Completed,Medium,PROD383,2012/5/25 9:58,1-703964563
Org line A2,POLAND,pl,Adam,A2_1,Queued,Medium,PROD761,2009/9/16 20:42,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2009/9/28 9:26,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2009/9/28 9:26,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Queued,Medium,PROD761,2010/4/8 10:09,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Queued,Medium,PROD761,2010/4/8 10:11,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2010/4/12 8:05,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2010/4/12 8:10,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2011/10/18 14:09,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Accepted,Medium,PROD761,2012/5/24 8:02,1-322204195
Org line A2,POLAND,pl,Adam,A2_1,Completed,Medium,PROD761,2012/5/24 9:03,1-322204195
Org line A2,Sweden,se,Vikrant,A2_4,Accepted,Medium,PROD337,2011/10/14 15:06,1-587383007
Org line A2,Sweden,se,Vikrant,A2_4,Completed,Medium,PROD337,2012/1/4 11:07,1-587383007
Org line C,Sweden,be,K?re,E_1,Accepted,Medium,PROD227,2012/4/23 16:15,1-729966151
Org line C,Sweden,be,K?re,E_1,Completed,Medium,PROD227,2012/5/3 13:46,1-729966151
Org line C,INDIA,in,Pratap,E_4,Accepted,Medium,PROD168,2012/2/14 18:00,1-673487817
Org line C,INDIA,in,Pratap,E_4,Accepted,Medium,PROD168,2012/2/20 7:40,1-673487817
Org line C,INDIA,in,Pratap,E_4,Completed,Medium,PROD168,2012/2/20 17:07,1-673487817
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2011/11/7 9:47,1-603708003
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/1/30 13:08,1-603708003
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD44,2009/10/30 12:49,1-330634474
Org line A2,Sweden,se,Henrik,A2_2,Accepted,Medium,PROD44,2009/10/30 12:57,1-330634474
Org line A2,Sweden,se,Henrik,A2_2,Queued,Medium,PROD44,2010/3/2 12:43,1-330634474
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD44,2010/3/2 12:45,1-330634474
Org line A2,POLAND,se,Katarzyna,A2_2,Accepted,Medium,PROD44,2010/3/2 12:45,1-330634474
Org line A2,POLAND,se,Katarzyna,A2_2,Completed,Medium,PROD44,2012/3/30 8:54,1-330634474
Org line A2,Sweden,in,Rajashekar,D_1,Accepted,High,PROD611,2009/9/23 9:52,1-323462732
Org line A2,Sweden,in,Rajashekar,D_1,Accepted,High,PROD611,2010/1/4 8:00,1-323462732
Org line A2,Sweden,in,Rajashekar,D_1,Accepted,High,PROD611,2010/3/17 15:36,1-323462732
Org line A2,Sweden,in,Rajashekar,D_1,Accepted,High,PROD611,2010/11/9 11:35,1-323462732
Org line A2,Sweden,in,Rajashekar,D_1,Accepted,High,PROD611,2010/11/9 13:20,1-323462732
Org line A2,Sweden,in,Kalpesh,D_1,Accepted,High,PROD611,2012/3/30 6:00,1-323462732
Org line A2,INDIA,in,Tise,D_1,Accepted,High,PROD611,2012/3/30 6:05,1-323462732
Org line A2,INDIA,in,TulasiPrasad,D_1,Accepted,High,PROD611,2012/4/19 8:01,1-323462732
Org line A2,INDIA,in,TulasiPrasad,D_1,Completed,High,PROD611,2012/4/19 8:01,1-323462732
Org line C,Sweden,se,Peter,E_7,Accepted,High,PROD673,2012/1/12 8:13,1-639881579
Org line C,Sweden,se,Peter,E_7,Completed,High,PROD673,2012/2/6 7:15,1-639881579
Org line G4,Sweden,se,Marlene,E_1,Accepted,Low,PROD78,2011/12/30 14:51,1-631509503
Org line G4,Sweden,se,Marlene,E_1,Completed,Low,PROD78,2012/2/1 13:00,1-631509503
Org line C,USA,us,Robert,E_4,Accepted,High,PROD278,2012/2/24 13:41,1-687589251
Org line C,USA,us,Robert,E_4,Queued,High,PROD278,2012/2/24 13:44,1-687589251
Org line C,INDIA,us,Pratap,E_4,Queued,High,PROD278,2012/3/9 9:33,1-687589251
Org line C,INDIA,us,Pratap,E_4,Accepted,High,PROD278,2012/3/9 9:38,1-687589251
Org line C,INDIA,us,Amit,E_5,Queued,High,PROD278,2012/3/9 10:33,1-687589251
Org line C,INDIA,us,Pratap,E_4,Accepted,High,PROD278,2012/3/9 10:33,1-687589251
Org line C,USA,us,Robert,E_4,Queued,High,PROD278,2012/3/9 10:34,1-687589251
Org line C,Sweden,us,Bhavesh,E_4,Accepted,High,PROD278,2012/3/13 10:42,1-687589251
Org line C,INDIA,us,Pratap,E_4,Queued,High,PROD278,2012/3/27 14:51,1-687589251
Org line C,INDIA,us,Pratap,E_4,Accepted,High,PROD278,2012/3/27 14:59,1-687589251
Org line C,USA,us,Robert,E_4,Queued,High,PROD278,2012/3/27 15:14,1-687589251
Org line C,INDIA,us,Antony,E_4,Accepted,High,PROD278,2012/4/16 9:31,1-687589251
Org line C,INDIA,us,Antony,E_4,Completed,High,PROD278,2012/4/16 9:35,1-687589251
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2010/6/10 8:51,1-379209685
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/3/13 7:30,1-379209685
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/3/13 7:33,1-379209685
Org line G4,Sweden,se,Linda,A2_2,Accepted,High,PROD798,2010/4/6 7:16,1-365052802
Org line G4,Sweden,se,Linda,A2_2,Accepted,High,PROD798,2010/4/6 8:12,1-365052802
Org line G4,Sweden,se,Ing-Marie,A2_2,Queued,High,PROD798,2010/4/28 8:07,1-365052802
Org line G4,Sweden,se,Veeraraghavendra,A2_2,Accepted,High,PROD798,2010/4/28 8:35,1-365052802
Org line G4,Sweden,se,Veeraraghavendra,A2_2,Unmatched,High,PROD798,2010/4/28 8:40,1-365052802
Org line G4,Sweden,se,Veeraraghavendra,A2_2,Completed,High,PROD798,2012/2/1 11:25,1-365052802
Org line C,USA,us,William,E_1,Accepted,High,PROD398,2012/3/22 6:52,1-700842031
Org line C,USA,us,William,E_1,Queued,High,PROD398,2012/3/22 6:53,1-700842031
Org line C,Belgium,us,Karel,E_1,Accepted,High,PROD398,2012/3/23 14:29,1-700842031
Org line C,Belgium,us,Karel,E_1,Accepted,High,PROD398,2012/3/23 14:49,1-700842031
Org line C,Belgium,us,Karel,E_1,Accepted,High,PROD398,2012/3/23 14:59,1-700842031
Org line C,Belgium,us,Karel,E_1,Accepted,High,PROD398,2012/3/30 7:32,1-700842031
Org line C,Belgium,us,Karel,E_1,Completed,High,PROD398,2012/5/25 7:44,1-700842031
Org line C,Sweden,us,Vaibhav,E_4,Accepted,Low,PROD794,2012/3/5 5:23,1-692715494
Org line C,Sweden,us,Vaibhav,E_4,Completed,Low,PROD794,2012/5/28 9:57,1-692715494
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/11 14:45,1-540549229
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/11 14:46,1-540549229
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/12 8:29,1-540549229
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2012/2/1 15:22,1-540549229
Org line A2,Sweden,se,Gunilla,A2_3,Completed,Low,PROD76,2012/2/3 12:26,1-540549229
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD96,2011/8/23 6:49,1-560419045
Org line G3,USA,us,Carolyn,C_6,Queued,Medium,PROD96,2011/8/23 6:53,1-560419045
Org line G3,Sweden,us,Kannan,C_6,Accepted,Medium,PROD96,2011/8/23 7:28,1-560419045
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD96,2011/8/23 7:28,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD96,2012/1/31 8:01,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD96,2012/1/31 8:01,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD97,2012/5/18 10:29,1-746969187
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD97,2012/5/18 10:32,1-746969187
Org line C,USA,us,Robert,E_4,Accepted,High,PROD793,2012/3/13 10:04,1-696680265
Org line C,USA,us,Robert,E_4,Queued,High,PROD793,2012/3/13 10:05,1-696680265
Org line C,Sweden,us,Alam,E_4,Accepted,High,PROD793,2012/3/17 9:24,1-696680265
Org line C,USA,us,Robert,E_4,Queued,High,PROD793,2012/3/17 9:34,1-696680265
Org line C,Sweden,us,Alam,E_4,Accepted,High,PROD793,2012/3/17 9:34,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Accepted,High,PROD793,2012/3/19 3:43,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Accepted,High,PROD793,2012/3/19 3:44,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Completed,High,PROD793,2012/4/12 12:43,1-696680265
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2011/7/22 9:23,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2011/10/5 20:40,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Queued,Low,PROD546,2011/10/5 20:40,1-542940765
Org line A2,Sweden,us,Daniel Alf,A2_4,Accepted,Low,PROD546,2011/10/5 20:46,1-542940765
Org line A2,Sweden,us,Gustaf,A2_4,Accepted,Low,PROD546,2011/10/12 15:45,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2012/2/21 13:43,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Queued,Low,PROD546,2012/2/21 13:44,1-542940765
Org line A2,Sweden,us,Gustaf,A2_4,Accepted,Low,PROD546,2012/2/21 13:47,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Accepted,Low,PROD546,2012/2/22 15:01,1-542940765
Org line A2,USA,us,Fredrik,A2_4,Completed,Low,PROD546,2012/2/22 15:08,1-542940765
Org line C,Sweden,se,Christoffer,E_10,Accepted,Low,PROD462,2011/9/22 12:43,1-576881364
Org line C,Sweden,se,Christoffer,E_10,Completed,Low,PROD462,2012/2/1 11:56,1-576881364
Org line G4,Sweden,se,Rickard,E_10,Accepted,Low,PROD374,2011/12/15 9:55,1-624219528
Org line G4,Sweden,se,Rickard,E_10,Completed,Low,PROD374,2012/3/27 9:36,1-624219528
Org line G4,Sweden,se,Suresh,E_10,Accepted,Low,PROD54,2010/11/12 7:55,1-419614582
Org line G4,Sweden,se,Suresh,E_10,Accepted,Low,PROD54,2012/1/26 13:13,1-419614582
Org line G4,Sweden,se,Suresh,E_10,Completed,Low,PROD54,2012/1/26 13:13,1-419614582
Org line C,Sweden,fr,Praveen,E_10,Accepted,High,PROD802,2012/4/6 9:34,1-710114300
Org line C,Sweden,fr,Praveen,E_10,Queued,High,PROD802,2012/4/6 9:45,1-710114300
Org line C,Sweden,fr,Pankaj,E_10,Accepted,High,PROD802,2012/4/6 10:10,1-710114300
Org line C,Sweden,fr,Raja,E_10,Accepted,High,PROD802,2012/4/6 10:11,1-710114300
Org line C,Sweden,fr,Martin,C_6,Queued,High,PROD802,2012/4/6 11:54,1-710114300
Org line C,France,fr,Aurelien,C_6,Accepted,High,PROD802,2012/4/10 14:54,1-710114300
Org line C,France,fr,Bruno,E_6,Queued,High,PROD802,2012/4/10 15:05,1-710114300
Org line C,France,fr,Bruno,E_6,Accepted,High,PROD802,2012/4/16 9:18,1-710114300
Org line C,France,fr,Jonathan,E_6,Queued,High,PROD802,2012/4/16 9:19,1-710114300
Org line C,France,fr,Jonathan,V3_3,Accepted,High,PROD802,2012/5/14 8:27,1-710114300
Org line C,France,fr,Jonathan,V3_3,Completed,High,PROD802,2012/5/14 8:27,1-710114300
Org line C,Sweden,be,Linda,C_1,Accepted,Medium,PROD795,2011/10/24 8:41,1-593431551
Org line C,Sweden,be,Linda,C_1,Accepted,Medium,PROD795,2011/10/24 8:46,1-593431551
Org line C,Sweden,be,Linda,C_1,Accepted,Medium,PROD795,2011/11/25 14:09,1-593431551
Org line C,Sweden,be,Linda,C_1,Completed,Medium,PROD795,2012/1/9 14:00,1-593431551
Org line A2,Sweden,se,P?r,A2_5,Accepted,Medium,PROD236,2012/2/8 11:38,1-660785867
Org line A2,Sweden,se,P?r,A2_5,Completed,Medium,PROD236,2012/3/5 14:16,1-660785867
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2010/4/1 12:48,1-364528467
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2010/4/1 12:49,1-364528467
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD98,2010/4/1 12:50,1-364528467
Org line G3,Sweden,us,Kannan,A2_2,Accepted,Medium,PROD98,2010/4/1 17:20,1-364528467
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD98,2010/4/1 17:20,1-364528467
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2012/1/19 9:14,1-364528467
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD98,2012/1/19 9:14,1-364528467
Org line C,Sweden,in,Jonas,E_8,Accepted,Medium,PROD473,2011/11/24 16:30,1-616409083
Org line C,Sweden,in,Jonas,E_8,Completed,Medium,PROD473,2012/2/15 11:26,1-616409083
Org line C,Sweden,in,Jonas,E_8,Accepted,Medium,PROD473,2012/2/15 14:54,1-616409083
Org line C,Sweden,in,Jonas,E_8,Completed,Medium,PROD473,2012/2/15 15:12,1-616409083
Org line C,Sweden,se,M?rten,C_6,Accepted,Medium,PROD660,2011/10/27 13:27,1-596580941
Org line C,Sweden,se,M?rten,C_6,Queued,Medium,PROD660,2011/10/28 9:49,1-596580941
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD660,2011/11/1 7:09,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Accepted,Medium,PROD660,2011/11/1 9:57,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Accepted,Medium,PROD660,2011/11/1 9:57,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Completed,Medium,PROD660,2012/2/28 8:51,1-596580941
Org line V7n,Netherlands,nl,Danny,E_3,Accepted,High,PROD542,2012/4/4 8:19,1-708581207
Org line V7n,Netherlands,nl,Danny,E_3,Completed,High,PROD542,2012/4/6 8:03,1-708581207
Org line C,INDIA,in,Tapan,E_4,Accepted,Low,PROD565,2012/2/23 12:17,1-686966285
Org line C,INDIA,in,Tapan,E_4,Accepted,Low,PROD565,2012/2/23 12:20,1-686966285
Org line C,INDIA,in,Tapan,E_4,Completed,Low,PROD565,2012/3/21 15:21,1-686966285
Org line A2,POLAND,pl,Miroslaw,A2_1,Accepted,Medium,PROD761,2012/1/26 15:50,1-653254236
Org line A2,POLAND,pl,Miroslaw,A2_1,Accepted,Medium,PROD761,2012/1/26 15:52,1-653254236
Org line A2,POLAND,pl,Miroslaw,A2_1,Completed,Medium,PROD761,2012/5/23 15:34,1-653254236
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD96,2012/4/10 8:30,1-715479377
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD96,2012/4/10 8:31,1-715479377
Org line A2,France,fr,Maryse,D_1,Queued,Medium,PROD603,2011/10/19 12:46,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:23,1-590262446
Org line A2,France,fr,Maryse,D_1,Queued,Medium,PROD603,2011/10/19 13:34,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:36,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:38,1-590262446
Org line A2,France,fr,Maryse,D_1,Completed,Medium,PROD603,2012/4/12 12:15,1-590262446
Org line G4,Sweden,se,Eric,D_1,Accepted,Medium,PROD374,2011/6/10 15:33,1-532816930
Org line G4,Sweden,se,Eric,D_1,Accepted,Medium,PROD374,2011/6/10 15:34,1-532816930
Org line G4,Sweden,se,Eric,D_1,Completed,Medium,PROD374,2012/1/9 9:29,1-532816930
Org line C,INDIA,in,Pranesh,E_8,Accepted,Medium,PROD476,2012/4/16 7:49,1-718973785
Org line C,INDIA,in,Pranesh,E_8,Queued,Medium,PROD476,2012/4/16 8:01,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Accepted,Medium,PROD476,2012/4/16 8:51,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Accepted,Medium,PROD476,2012/5/3 8:07,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Completed,Medium,PROD476,2012/5/18 15:19,1-718973785
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 6:38,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 6:38,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 13:34,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 13:57,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/15 6:41,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/15 7:43,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2012/3/28 12:42,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Completed,Medium,PROD46,2012/3/28 12:45,1-379789104
Org line C,France,fr,Celine,V3_3,Accepted,Medium,PROD358,2012/2/7 15:09,1-660374694
Org line C,France,fr,Celine,V3_3,Accepted,Medium,PROD358,2012/2/7 15:30,1-660374694
Org line C,France,fr,Bruno,E_6,Accepted,Medium,PROD358,2012/2/27 9:32,1-660374694
Org line C,France,fr,Bruno,E_6,Completed,Medium,PROD358,2012/5/9 8:28,1-660374694
Org line G4,Sweden,se,Ing-Marie,E_6,Accepted,Medium,PROD821,2011/1/18 9:35,1-441507371
Org line G4,Sweden,se,Ing-Marie,E_6,Queued,Medium,PROD821,2011/1/18 9:46,1-441507371
Org line G4,Sweden,se,Suresh,E_6,Accepted,Medium,PROD821,2012/2/1 11:02,1-441507371
Org line G4,Sweden,se,Suresh,E_6,Completed,Medium,PROD821,2012/3/1 9:35,1-441507371
Org line V5,INDIA,se,Vishal,E_6,Accepted,Major,PROD221,2012/5/15 15:19,1-745630444
Org line V5,INDIA,se,Vishal,E_6,Completed,Major,PROD221,2012/5/15 15:27,1-745630444
Org line C,USA,us,Sean,E_4,Accepted,Low,PROD348,2012/1/3 20:31,1-633184307
Org line C,USA,us,Sean,E_4,Completed,Low,PROD348,2012/3/14 13:23,1-633184307
Org line C,Sweden,se,?sa,C_6,Accepted,Medium,PROD660,2010/10/8 8:56,1-407737529
Org line C,Sweden,se,?sa,C_6,Queued,Medium,PROD660,2010/10/12 8:47,1-407737529
Org line C,Sweden,se,Jakob,C_6,Accepted,Medium,PROD660,2010/10/12 20:45,1-407737529
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2010/10/12 20:54,1-407737529
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/9/15 6:50,1-407737529
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD660,2011/12/21 11:51,1-407737529
Org line C,Sweden,se,Mica,C_6,Completed,Medium,PROD660,2012/3/12 12:04,1-407737529
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:26,1-550159631
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:27,1-550159631
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:27,1-550159631
Org line A2,Sweden,se,Yvonne,A2_3,Accepted,Low,PROD554,2012/1/18 11:48,1-550159631
Org line A2,Sweden,se,Yvonne,A2_3,Completed,Low,PROD554,2012/1/18 11:48,1-550159631
Org line C,Sweden,be,J?rgen,E_1,Accepted,Medium,PROD745,2012/3/28 15:06,1-704229584
Org line C,Sweden,be,J?rgen,E_1,Completed,Medium,PROD745,2012/5/9 6:56,1-704229584
Org line G4,Sweden,se,Per,A2_1,Accepted,Low,PROD304,2010/9/23 14:32,1-404005175
Org line G4,Sweden,se,Per,A2_1,Accepted,Low,PROD304,2010/12/5 12:28,1-404005175
Org line G4,Sweden,se,Per,A2_1,Completed,Low,PROD304,2012/1/26 11:06,1-404005175
Org line V2,Sweden,se,Tomas,A2_1,Accepted,Low,PROD59,2011/12/22 9:26,1-627980711
Org line V2,Sweden,se,Tomas,A2_1,Completed,Low,PROD59,2012/2/1 14:40,1-627980711
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/6/16 13:15,1-380654568
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD98,2010/6/16 13:18,1-380654568
Org line G3,Sweden,us,Kannan,A2_1,Accepted,Medium,PROD98,2010/6/16 13:29,1-380654568
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/6/16 13:29,1-380654568
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD98,2011/12/30 10:09,1-380654568
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD98,2012/1/30 11:31,1-380654568
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD98,2012/1/5 13:48,1-635382525
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD98,2012/1/10 14:36,1-635382525
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2011/11/30 6:54,1-618116069
Org line A2,Sweden,se,Britt,A2_1,Queued,Medium,PROD350,2011/11/30 7:14,1-618116069
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2011/12/12 13:51,1-618116069
Org line A2,Sweden,se,Britt,A2_1,Accepted,Medium,PROD350,2011/12/12 13:52,1-618116069
Org line A2,Sweden,se,Britt,A2_1,Completed,Medium,PROD350,2012/1/19 15:30,1-618116069
Org line C,Sweden,in,Himmath,E_10,Accepted,High,PROD154,2012/3/13 16:04,1-696990621
Org line C,Sweden,in,Himmath,E_10,Completed,High,PROD154,2012/3/13 16:42,1-696990621
Org line A2,Sweden,se,Lars,A2_3,Accepted,Medium,PROD807,2011/5/23 12:57,1-527928641
Org line A2,Sweden,se,Lars,A2_3,Accepted,Medium,PROD807,2012/1/30 12:21,1-527928641
Org line A2,Sweden,se,Lars,A2_3,Completed,Medium,PROD807,2012/3/28 11:34,1-527928641
Org line A2,POLAND,kr,Jolanta,D_1,Accepted,Low,PROD604,2012/3/9 8:34,1-695258011
Org line A2,POLAND,kr,Jolanta,D_1,Accepted,Low,PROD604,2012/3/12 12:24,1-695258011
Org line A2,POLAND,kr,Jolanta,D_1,Accepted,Low,PROD604,2012/3/12 13:09,1-695258011
Org line A2,POLAND,kr,Jolanta,D_1,Accepted,Low,PROD604,2012/4/6 8:02,1-695258011
Org line A2,POLAND,kr,Jolanta,D_1,Completed,Low,PROD604,2012/5/23 12:02,1-695258011
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2007/7/25 12:21,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2009/12/2 13:24,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Queued,Medium,PROD681,2010/8/25 9:13,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2011/9/5 7:24,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2011/11/14 15:10,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2012/1/3 10:30,1-182640781
Org line A2,Sweden,se,Niklas,A2_2,Completed,Medium,PROD681,2012/1/3 10:31,1-182640781
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/3/23 9:54,1-701555158
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/3/23 9:55,1-701555158
Org line A2,Korea,kr,Jiheung,A2_2,Accepted,High,PROD221,2012/5/16 9:04,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Queued,High,PROD221,2012/5/16 9:05,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Accepted,High,PROD221,2012/5/16 9:59,1-745941359
