group,resource country,organization country,resource,role,activity,impact,product,timestamp,case
Org line A2,INDIA,us,Jayalakshmi,A2_2,Accepted,Medium,PROD97,2011/3/30 13:14,1-368322765
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/6/6 12:20,1-368322765
Org line G3,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD97,2011/6/16 10:12,1-368322765
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/6/16 10:12,1-368322765
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/1/31 7:26,1-368322765
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/1/31 7:28,1-368322765
Org line F,Belgium,se,Marc,A2_2,Accepted,Medium,PROD766,2012/1/23 10:00,1-650025535
Org line F,Belgium,se,Marc,A2_2,Completed,Medium,PROD766,2012/2/16 8:47,1-650025535
Org line F,Belgium,se,Marc,A2_2,Accepted,Medium,PROD766,2012/2/16 8:47,1-650025535
Org line F,Belgium,se,Marc,A2_2,Completed,Medium,PROD766,2012/3/29 13:43,1-650025535
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD96,2011/5/17 14:17,1-526414477
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD96,2011/5/17 14:18,1-526414477
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD96,2011/5/18 2:28,1-526414477
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD96,2011/5/18 2:29,1-526414477
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD96,2012/2/6 15:22,1-526414477
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD96,2012/2/6 15:23,1-526414477
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2007/3/20 8:06,1-165554831
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2009/12/2 13:24,1-165554831
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2011/9/3 5:10,1-165554831
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/1/18 7:52,1-165554831
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/1/18 7:52,1-165554831
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2006/11/7 9:00,1-147898401
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2006/11/7 12:05,1-147898401
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2009/12/2 13:24,1-147898401
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD753,2011/9/3 5:09,1-147898401
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/1/20 9:23,1-147898401
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/1/20 9:23,1-147898401
Org line C,France,se,Nicolas,C_3,Accepted,High,PROD348,2011/6/30 12:08,1-537984625
Org line C,France,se,Nicolas,C_3,Queued,High,PROD348,2011/6/30 12:49,1-537984625
Org line C,Sweden,se,Martin,C_3,Accepted,High,PROD348,2012/5/25 12:44,1-537984625
Org line C,Sweden,se,Martin,C_3,Completed,High,PROD348,2012/5/25 12:46,1-537984625
Org line C,Sweden,se,Roger,C_6,Accepted,Low,PROD805,2012/1/10 15:35,1-638034021
Org line C,Sweden,se,Roger,C_6,Completed,Low,PROD805,2012/2/29 13:18,1-638034021
Org line A2,Sweden,se,Bengt,D_1,Accepted,Medium,PROD607,2012/2/9 12:51,1-662272981
Org line A2,Sweden,se,Bengt,D_1,Accepted,Medium,PROD607,2012/2/13 9:53,1-662272981
Org line A2,Sweden,se,Bengt,D_1,Completed,Medium,PROD607,2012/2/22 9:49,1-662272981
Org line G3,POLAND,us,Ewa,D_1,Accepted,High,PROD97,2012/4/2 12:36,1-706982877
Org line G3,POLAND,us,Ewa,D_1,Completed,High,PROD97,2012/4/16 11:31,1-706982877
Org line C,Sweden,be,Michael,E_1,Accepted,Major,PROD715,2012/2/9 5:45,1-661132868
Org line C,Sweden,be,Michael,E_1,Completed,Major,PROD715,2012/2/23 8:40,1-661132868
Org line C,INDIA,in,Sreelesh,E_4,Accepted,Medium,PROD794,2011/10/25 2:39,1-594093101
Org line C,INDIA,in,Sreelesh,E_4,Accepted,Medium,PROD794,2012/1/4 12:59,1-594093101
Org line C,INDIA,in,Sreelesh,E_4,Accepted,Medium,PROD794,2012/1/4 12:59,1-594093101
Org line C,USA,in,Robert,E_4,Queued,Medium,PROD794,2012/3/7 12:15,1-594093101
Org line C,INDIA,in,Amit,E_5,Queued,Medium,PROD794,2012/3/12 18:09,1-594093101
Org line C,INDIA,in,Sreelesh,E_5,Accepted,Medium,PROD794,2012/3/28 14:55,1-594093101
Org line C,INDIA,in,Sreelesh,E_5,Completed,Medium,PROD794,2012/3/28 14:55,1-594093101
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2011/6/15 11:13,1-533851634
Org line G3,USA,us,Carolyn,A2_5,Queued,Medium,PROD98,2011/6/15 11:16,1-533851634
Org line G3,Sweden,us,Santhosh,A2_5,Accepted,Medium,PROD98,2011/6/15 11:23,1-533851634
Org line G3,USA,us,Carolyn,A2_5,Accepted,Medium,PROD98,2011/6/15 11:25,1-533851634
Org line G3,POLAND,us,Ewa,A2_5,Accepted,Medium,PROD98,2012/2/2 21:28,1-533851634
Org line G3,POLAND,us,Ewa,A2_5,Completed,Medium,PROD98,2012/2/2 21:31,1-533851634
Org line C,INDIA,in,Karrthik,E_8,Accepted,Medium,PROD476,2012/1/30 10:16,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Accepted,Medium,PROD476,2012/1/30 10:17,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Accepted,Medium,PROD476,2012/2/13 17:46,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Completed,Medium,PROD476,2012/2/13 17:46,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Accepted,Medium,PROD476,2012/2/27 15:32,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Accepted,Medium,PROD476,2012/2/27 15:34,1-655235043
Org line C,INDIA,in,Karrthik,E_8,Completed,Medium,PROD476,2012/2/29 9:51,1-655235043
Org line A2,Sweden,in,Sridhar,D_1,Accepted,Medium,PROD611,2011/11/30 8:24,1-618170625
Org line A2,Sweden,in,Sridhar,D_1,Accepted,Medium,PROD611,2011/12/5 7:49,1-618170625
Org line A2,Sweden,in,Sridhar,D_1,Accepted,Medium,PROD611,2012/1/16 13:32,1-618170625
Org line A2,Sweden,in,Sridhar,D_1,Completed,Medium,PROD611,2012/2/27 12:04,1-618170625
Org line C,Sweden,in,Marek,E_8,Accepted,Major,PROD473,2012/2/23 18:15,1-687129760
Org line C,Sweden,in,Marek,E_8,Accepted,Major,PROD473,2012/2/27 9:20,1-687129760
Org line C,Sweden,in,Marek,E_8,Completed,Major,PROD473,2012/2/27 9:21,1-687129760
Org line G3,USA,us,Carolyn,E_8,Accepted,Medium,PROD97,2011/2/18 5:03,1-499289128
Org line G3,USA,us,Carolyn,E_8,Queued,Medium,PROD97,2011/2/18 5:09,1-499289128
Org line G3,Sweden,us,Padmanabha,E_8,Accepted,Medium,PROD97,2011/2/18 9:31,1-499289128
Org line G3,USA,us,Carolyn,E_8,Accepted,Medium,PROD97,2011/2/18 9:31,1-499289128
Org line G3,POLAND,us,Ewa,E_8,Accepted,Medium,PROD97,2012/2/6 20:51,1-499289128
Org line G3,POLAND,us,Ewa,E_8,Completed,Medium,PROD97,2012/2/6 20:53,1-499289128
Org line A2,INDIA,se,Arun,A2_4,Accepted,Medium,PROD67,2011/5/4 9:53,1-522949376
Org line A2,INDIA,se,Arun,A2_4,Queued,Medium,PROD67,2011/5/18 13:42,1-522949376
Org line A2,Sweden,se,Emma,A2_4,Accepted,Medium,PROD67,2011/5/25 9:02,1-522949376
Org line A2,Sweden,se,Emma,A2_4,Accepted,Medium,PROD67,2011/5/25 9:03,1-522949376
Org line A2,Sweden,se,Pernilla,A2_4,Accepted,Medium,PROD67,2011/11/23 11:57,1-522949376
Org line A2,Sweden,se,Pernilla,A2_4,Accepted,Medium,PROD67,2011/11/23 13:14,1-522949376
Org line A2,Sweden,se,Pernilla,A2_4,Completed,Medium,PROD67,2012/1/11 13:34,1-522949376
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2011/11/25 15:02,1-617084616
Org line G4,Sweden,se,Roland,A2_4,Accepted,Medium,PROD374,2011/12/5 7:23,1-617084616
Org line G4,Sweden,se,Roland,A2_4,Completed,Medium,PROD374,2012/2/8 20:55,1-617084616
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD97,2010/12/14 9:22,1-429979181
Org line G3,USA,us,Carolyn,A2_4,Queued,Medium,PROD97,2010/12/14 9:30,1-429979181
Org line G3,Sweden,us,Kannan,A2_4,Accepted,Medium,PROD97,2010/12/14 10:23,1-429979181
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD97,2010/12/14 10:23,1-429979181
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD97,2011/4/7 10:49,1-429979181
Org line A2,INDIA,us,Jayalakshmi,A2_2,Accepted,Medium,PROD97,2011/4/7 10:53,1-429979181
Org line A2,INDIA,us,Jayalakshmi,A2_2,Accepted,Medium,PROD97,2011/4/7 11:17,1-429979181
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/4/11 7:42,1-429979181
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/4/11 7:52,1-429979181
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/4/11 7:55,1-429979181
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/4/11 9:54,1-429979181
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/4/11 10:25,1-429979181
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/4/11 10:25,1-429979181
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/6 15:06,1-429979181
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/6 15:07,1-429979181
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2010/1/21 15:42,1-347461373
Org line A2,Sweden,se,Daniel,A2_3,Accepted,Major,PROD655,2012/4/11 14:38,1-347461373
Org line A2,Sweden,se,Daniel,A2_3,Completed,Major,PROD655,2012/4/11 14:39,1-347461373
Org line C,Sweden,se,Anders,E_6,Accepted,Medium,PROD634,2012/4/13 12:02,1-717713590
Org line C,Sweden,se,Anders,E_6,Accepted,Medium,PROD634,2012/5/21 10:37,1-717713590
Org line C,Sweden,se,Anders,E_6,Completed,Medium,PROD634,2012/5/21 10:37,1-717713590
Org line A2,Brazil,br,Sandro,A2_2,Accepted,Medium,PROD144,2010/12/14 13:35,1-430150814
Org line A2,Brazil,br,Sandro,A2_2,Accepted,Medium,PROD144,2010/12/14 13:39,1-430150814
Org line A2,Brazil,br,Sandro,A2_2,Accepted,Medium,PROD144,2011/12/7 13:15,1-430150814
Org line A2,Brazil,br,Juliano,A2_2,Accepted,Medium,PROD144,2011/12/7 13:17,1-430150814
Org line A2,Brazil,br,Juliano,A2_2,Accepted,Medium,PROD144,2011/12/7 13:18,1-430150814
Org line A2,Brazil,br,Fabricio,A2_2,Accepted,Medium,PROD144,2012/2/29 12:06,1-430150814
Org line A2,Brazil,br,Fabricio,A2_2,Accepted,Medium,PROD144,2012/3/30 12:23,1-430150814
Org line A2,Brazil,br,Fabricio,A2_2,Completed,Medium,PROD144,2012/4/20 15:01,1-430150814
Org line A2,Sweden,se,Jüri,A2_1,Accepted,Low,PROD541,2009/12/22 9:56,1-341002175
Org line A2,Sweden,se,Jüri,A2_1,Accepted,Low,PROD541,2012/2/1 11:39,1-341002175
Org line A2,Sweden,se,Jüri,A2_1,Completed,Low,PROD541,2012/2/1 11:40,1-341002175
Org line C,Sweden,se,Maria,E_7,Accepted,Medium,PROD153,2011/9/28 9:39,1-578598959
Org line C,Sweden,se,Maria,E_7,Accepted,Medium,PROD153,2011/9/28 9:41,1-578598959
Org line C,Sweden,se,Maria,E_7,Queued,Medium,PROD153,2011/9/28 9:45,1-578598959
Org line C,INDIA,se,Pai,E_7,Accepted,Medium,PROD153,2011/10/5 6:42,1-578598959
Org line C,INDIA,se,Pai,E_7,Completed,Medium,PROD153,2012/1/10 7:54,1-578598959
Org line C,INDIA,se,Sivakumar,C_6,Accepted,Medium,PROD621,2011/12/14 10:46,1-623336818
Org line C,INDIA,se,Sivakumar,C_6,Completed,Medium,PROD621,2012/2/20 7:38,1-623336818
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD98,2012/1/18 10:17,1-644748889
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD98,2012/1/18 10:19,1-644748889
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD98,2011/7/15 6:50,1-541565290
Org line G3,USA,us,Carolyn,C_6,Queued,Medium,PROD98,2011/7/15 6:53,1-541565290
Org line G3,Sweden,us,Padmanabha,C_6,Accepted,Medium,PROD98,2011/7/15 6:55,1-541565290
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD98,2011/7/15 6:55,1-541565290
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD98,2012/2/6 21:10,1-541565290
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD98,2012/2/6 21:11,1-541565290
Org line G4,Sweden,se,Jerker,C_6,Accepted,High,PROD368,2010/4/13 12:37,1-366698569
Org line G4,Sweden,se,Jerker,C_6,Accepted,High,PROD368,2010/4/19 14:59,1-366698569
Org line G4,Sweden,se,Fredrik,C_6,Accepted,High,PROD368,2010/4/19 14:59,1-366698569
Org line G4,Sweden,se,Fredrik,C_6,Accepted,High,PROD368,2010/12/13 9:28,1-366698569
Org line A2,Sweden,se,Ingemar,A2_3,Accepted,High,PROD368,2011/6/27 9:33,1-366698569
Org line A2,Sweden,se,Arne,A2_3,Accepted,High,PROD368,2011/6/27 10:29,1-366698569
Org line A2,Sweden,se,Ingemar,A2_3,Accepted,High,PROD368,2011/10/24 8:01,1-366698569
Org line A2,Sweden,se,Stefan,A2_3,Accepted,High,PROD368,2011/10/24 8:03,1-366698569
Org line A2,Sweden,se,Stefan,A2_3,Accepted,High,PROD368,2012/1/12 12:11,1-366698569
Org line A2,Sweden,se,Stefan,A2_3,Completed,High,PROD368,2012/1/12 12:11,1-366698569
Org line A2,Sweden,se,Lars,A2_3,Unmatched,Major,PROD147,2009/12/4 11:10,1-337229341
Org line A2,Sweden,se,Lars,A2_3,Accepted,Major,PROD147,2010/11/29 10:52,1-337229341
Org line A2,Sweden,se,Lars,A2_3,Accepted,Major,PROD147,2012/4/14 15:22,1-337229341
Org line A2,Sweden,se,Lars,A2_3,Completed,Major,PROD147,2012/4/14 15:22,1-337229341
Org line C,INDIA,se,Amit,E_5,Accepted,High,PROD436,2011/12/2 11:45,1-619109941
Org line C,INDIA,se,Amit,E_5,Queued,High,PROD436,2011/12/2 11:51,1-619109941
Org line C,INDIA,se,Prashant,E_5,Accepted,High,PROD436,2011/12/6 10:32,1-619109941
Org line C,USA,se,Robert,E_4,Queued,High,PROD436,2011/12/6 10:35,1-619109941
Org line C,Sweden,se,Praveen,E_10,Accepted,High,PROD436,2011/12/6 11:50,1-619109941
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD436,2011/12/6 11:56,1-619109941
Org line C,Sweden,se,Michael,C_6,Accepted,High,PROD436,2011/12/6 12:54,1-619109941
Org line C,Sweden,se,Michael,C_6,Accepted,High,PROD436,2011/12/6 13:54,1-619109941
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD436,2012/1/30 13:13,1-619109941
Org line C,Sweden,se,Michael,C_6,Accepted,High,PROD436,2012/1/30 13:13,1-619109941
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD436,2012/1/30 13:13,1-619109941
Org line C,Sweden,se,Michael,C_6,Accepted,High,PROD436,2012/1/30 13:17,1-619109941
Org line C,Sweden,se,Martin,C_6,Queued,High,PROD436,2012/1/30 13:17,1-619109941
Org line C,Sweden,se,Pascal,C_6,Accepted,High,PROD436,2012/1/30 13:31,1-619109941
Org line C,Sweden,se,Michael,C_6,Accepted,High,PROD436,2012/1/30 13:32,1-619109941
Org line C,Sweden,se,Nitesh,C_6,Accepted,High,PROD436,2012/2/13 13:36,1-619109941
Org line C,Sweden,se,Nitesh,C_6,Accepted,High,PROD436,2012/2/13 13:39,1-619109941
Org line C,Sweden,se,Nitesh,C_6,Completed,High,PROD436,2012/3/5 15:16,1-619109941
Org line C,Sweden,se,Rakesh,E_10,Accepted,Medium,PROD631,2012/3/19 8:27,1-698998499
Org line C,Sweden,se,Rakesh,E_10,Queued,Medium,PROD631,2012/3/20 10:51,1-698998499
Org line C,Sweden,se,Sarvesh,E_10,Accepted,Medium,PROD631,2012/3/20 11:06,1-698998499
Org line C,Sweden,se,Praveen,E_10,Queued,Medium,PROD631,2012/3/20 11:17,1-698998499
Org line C,Sweden,se,Neeraj,E_10,Accepted,Medium,PROD631,2012/3/20 11:19,1-698998499
Org line C,Sweden,se,Martin,C_6,Queued,Medium,PROD631,2012/3/20 11:24,1-698998499
Org line C,Sweden,se,Martin,C_6,Accepted,Medium,PROD631,2012/3/20 11:35,1-698998499
Org line C,Sweden,se,Martin,C_6,Accepted,Medium,PROD631,2012/3/28 12:52,1-698998499
Org line C,Sweden,se,Martin,C_6,Completed,Medium,PROD631,2012/4/11 12:05,1-698998499
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2008/11/13 10:01,1-270427461
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2009/12/2 13:24,1-270427461
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Low,PROD753,2011/11/14 14:57,1-270427461
Org line A2,China,cn,Carrie,A2_2,Accepted,Low,PROD753,2012/1/18 9:17,1-270427461
Org line A2,China,cn,Carrie,A2_2,Completed,Low,PROD753,2012/1/18 9:19,1-270427461
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/24 15:28,1-375430388
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2010/5/24 15:30,1-375430388
Org line G3,Sweden,us,Naga,A2_2,Accepted,Medium,PROD97,2010/5/25 1:27,1-375430388
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/25 1:30,1-375430388
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/3 17:54,1-375430388
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/3 17:55,1-375430388
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2010/2/3 8:34,1-351314317
Org line A2,POLAND,us,Ewa,A2_2,Queued,Medium,PROD98,2010/2/3 8:45,1-351314317
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2010/2/3 9:40,1-351314317
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2010/2/3 9:40,1-351314317
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2011/12/20 21:25,1-351314317
Org line A2,POLAND,us,Ewa,A2_2,Completed,Medium,PROD98,2012/1/3 12:13,1-351314317
Org line C,Sweden,se,Kim,C_5,Accepted,High,PROD597,2011/11/8 8:02,1-604432860
Org line C,Sweden,se,Kim,C_5,Completed,High,PROD597,2012/2/1 8:55,1-604432860
Org line A2,Sweden,se,Agneta,A2_3,Accepted,High,PROD802,2012/3/15 9:15,1-697811404
Org line A2,Sweden,se,Agneta,A2_3,Queued,High,PROD802,2012/3/15 9:34,1-697811404
Org line A2,Sweden,se,Lars,A2_3,Accepted,High,PROD802,2012/3/28 11:37,1-697811404
Org line A2,Sweden,se,Lars,A2_3,Completed,High,PROD802,2012/3/28 11:38,1-697811404
Org line C,INDIA,in,Mahesh,E_8,Accepted,Medium,PROD473,2012/2/20 9:28,1-683752875
Org line C,INDIA,in,Mahesh,E_8,Queued,Medium,PROD473,2012/2/20 9:54,1-683752875
Org line C,INDIA,in,Febin,E_8,Accepted,Medium,PROD473,2012/2/21 7:54,1-683752875
Org line C,INDIA,in,Febin,E_8,Accepted,Medium,PROD473,2012/2/21 7:54,1-683752875
Org line C,INDIA,in,Febin,E_8,Completed,Medium,PROD473,2012/2/21 12:17,1-683752875
Org line C,INDIA,se,Vinay,E_8,Accepted,Major,PROD72,2012/2/9 3:17,1-661134924
Org line C,INDIA,se,Vinay,E_8,Queued,Major,PROD72,2012/2/9 3:17,1-661134924
Org line C,Korea,se,Sihyun,C_5,Accepted,Major,PROD72,2012/2/9 3:44,1-661134924
Org line C,France,se,Franck,C_5,Accepted,Major,PROD72,2012/2/9 7:35,1-661134924
Org line C,France,se,Franck,C_5,Completed,Major,PROD72,2012/3/2 13:36,1-661134924
Org line V2,Sweden,se,Ingela,C_6,Queued,Medium,PROD42,2009/11/9 15:38,1-332389008
Org line V2,Sweden,se,Ingela,C_6,Accepted,Medium,PROD42,2009/11/24 8:41,1-332389008
Org line V2,Sweden,se,Ingela,C_6,Accepted,Medium,PROD42,2010/9/10 8:45,1-332389008
Org line V2,Sweden,se,Ingela,C_6,Accepted,Medium,PROD42,2011/3/28 9:52,1-332389008
Org line V2,Sweden,se,Ingela,C_6,Accepted,Medium,PROD42,2012/1/4 14:53,1-332389008
Org line V2,Sweden,se,Ingela,C_6,Completed,Medium,PROD42,2012/4/13 11:41,1-332389008
Org line A2,POLAND,se,Mariusz,A2_3,Accepted,Medium,PROD241,2012/1/26 13:00,1-653135006
Org line A2,POLAND,se,Mariusz,A2_3,Accepted,Medium,PROD241,2012/1/26 13:06,1-653135006
Org line A2,POLAND,se,Mariusz,A2_3,Completed,Medium,PROD241,2012/2/6 8:25,1-653135006
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD97,2011/3/3 9:34,1-505416663
Org line G3,USA,us,Carolyn,A2_3,Queued,Medium,PROD97,2011/3/3 9:39,1-505416663
Org line G3,Sweden,us,Santhosh,A2_3,Accepted,Medium,PROD97,2011/3/3 9:49,1-505416663
Org line G3,USA,us,Carolyn,A2_3,Accepted,Medium,PROD97,2011/3/3 9:50,1-505416663
Org line G3,POLAND,us,Ewa,A2_3,Accepted,Medium,PROD97,2012/2/29 15:28,1-505416663
Org line G3,POLAND,us,Ewa,A2_3,Completed,Medium,PROD97,2012/2/29 15:29,1-505416663
Org line A2,Sweden,se,Ingemar,A2_3,Accepted,Medium,PROD680,2011/7/25 16:09,1-543227320
Org line A2,Sweden,se,Ingemar,A2_3,Queued,Medium,PROD680,2011/8/24 13:23,1-543227320
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD680,2011/8/24 13:23,1-543227320
Org line A2,Sweden,se,Ingemar,A2_3,Accepted,Medium,PROD680,2011/8/30 12:38,1-543227320
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD680,2011/8/30 12:41,1-543227320
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD680,2011/12/27 9:49,1-543227320
Org line A2,Sweden,se,Lena,A2_3,Accepted,Medium,PROD680,2012/1/12 9:22,1-543227320
Org line A2,Sweden,se,Lena,A2_3,Completed,Medium,PROD680,2012/1/12 9:22,1-543227320
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD566,2011/8/22 15:33,1-560246371
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD566,2011/8/22 15:35,1-560246371
Org line A2,Sweden,se,Christofer,A2_1,Queued,Medium,PROD566,2011/8/22 15:40,1-560246371
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD566,2011/11/9 13:56,1-560246371
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Medium,PROD566,2011/11/9 13:56,1-560246371
Org line A2,Sweden,se,Christofer,A2_1,Completed,Medium,PROD566,2012/2/1 11:53,1-560246371
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD97,2012/1/17 16:59,1-643747498
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD97,2012/1/17 17:00,1-643747498
Org line A2,Sweden,se,Tomas,A2_2,Accepted,Medium,PROD681,2010/6/23 12:13,1-382209384
Org line A2,Sweden,se,Tomas,A2_2,Accepted,Medium,PROD681,2011/9/3 5:46,1-382209384
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Medium,PROD681,2011/11/14 15:10,1-382209384
Org line F,Sweden,se,Martin,A2_2,Accepted,Medium,PROD681,2012/3/8 9:29,1-382209384
Org line F,Sweden,se,Martin,A2_2,Completed,Medium,PROD681,2012/3/8 9:30,1-382209384
Org line C,INDIA,us,Ramith,E_4,Accepted,Medium,PROD794,2012/1/17 11:57,1-643445547
Org line C,INDIA,us,Ramith,E_4,Completed,Medium,PROD794,2012/1/17 12:22,1-643445547
Org line C,INDIA,in,Pranesh,E_8,Accepted,Medium,PROD474,2011/11/21 23:57,1-613496066
Org line C,INDIA,in,Pranesh,E_8,Queued,Medium,PROD474,2011/11/22 0:06,1-613496066
Org line C,INDIA,in,Pavan,E_8,Accepted,Medium,PROD474,2011/11/29 14:29,1-613496066
Org line C,INDIA,in,Pavan,E_8,Accepted,Medium,PROD474,2011/11/29 14:33,1-613496066
Org line C,INDIA,in,Pavan,E_8,Completed,Medium,PROD474,2012/3/16 6:50,1-613496066
Org line C,INDIA,in,Amit,E_5,Accepted,High,PROD793,2011/7/13 9:38,1-541088014
Org line C,INDIA,in,Amit,E_5,Accepted,High,PROD793,2011/7/13 9:39,1-541088014
Org line C,INDIA,in,Amit,E_5,Accepted,High,PROD793,2011/9/19 13:08,1-541088014
Org line C,INDIA,in,Amit,E_5,Completed,High,PROD793,2012/2/29 11:13,1-541088014
Org line C,Sweden,se,G?ran,E_6,Accepted,High,PROD108,2011/8/8 12:24,1-545911672
Org line C,Sweden,se,G?ran,E_6,Queued,High,PROD108,2011/8/8 12:28,1-545911672
Org line C,Sweden,se,G?ran,E_6,Accepted,High,PROD108,2011/8/15 8:07,1-545911672
Org line G4,Sweden,se,Fredrik,E_6,Queued,High,PROD108,2011/8/15 8:08,1-545911672
Org line G4,Sweden,se,Tord,E_6,Accepted,High,PROD108,2011/11/4 11:41,1-545911672
Org line G4,Sweden,se,Mattias,E_6,Accepted,High,PROD108,2012/1/24 10:52,1-545911672
Org line G4,Sweden,se,Mattias,E_6,Completed,High,PROD108,2012/1/24 10:58,1-545911672
Org line A2,Sweden,se,Ann-Charlotte,A2_3,Accepted,Low,PROD368,2012/3/8 9:58,1-694808152
Org line A2,Sweden,se,Ann-Charlotte,A2_3,Completed,Low,PROD368,2012/3/22 14:54,1-694808152
Org line C,Sweden,se,Claes,E_9,Accepted,Low,PROD479,2012/3/23 14:06,1-701702621
Org line C,Sweden,se,Claes,E_9,Completed,Low,PROD479,2012/3/26 9:32,1-701702621
Org line C,Sweden,se,Jonathan,V3_2,Queued,High,PROD412,2012/2/22 14:23,1-686642441
Org line C,Sweden,se,Andrés,V3_2,Accepted,High,PROD412,2012/2/22 14:35,1-686642441
Org line G4,Sweden,se,Gustav,V3_2,Accepted,High,PROD412,2012/2/22 14:57,1-686642441
Org line G4,Sweden,se,David,V3_2,Accepted,High,PROD412,2012/3/7 8:06,1-686642441
Org line G4,Sweden,se,Gustav,V3_2,Accepted,High,PROD412,2012/4/23 12:30,1-686642441
