org:group,resource country,organization country,resource,org:role,activity,impact,product,timestamp,case
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/4/18 13:01:38,1-423751353
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/4/18 15:04:51,1-423751353
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/4/18 15:04:58,1-423751353
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD97,2011/5/6 4:45:59,1-423751353
Org line G3,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/5/6 4:46:29,1-423751353
Org line A2,Sweden,us,Hannes,A2_2,Accepted,Medium,PROD97,2011/5/6 4:47:45,1-423751353
Org line A2,Sweden,us,Padmanabha,A2_2,Accepted,Medium,PROD97,2011/5/6 4:48:03,1-423751353
Org line A2,INDIA,us,Jayalakshmi,A2_2,Accepted,Medium,PROD97,2011/5/6 4:50:21,1-423751353
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/5/9 6:21:40,1-423751353
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD97,2011/6/13 13:29:37,1-423751353
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2011/6/13 13:49:48,1-423751353
Org line G3,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD97,2011/6/16 10:10:47,1-423751353
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2011/6/16 10:10:56,1-423751353
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/4 12:24:08,1-423751353
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/4 12:26:48,1-423751353
Org line G4,Sweden,se,Per,A2_2,Accepted,Medium,PROD374,2012/2/12 20:01:32,1-669202942
Org line G4,Sweden,se,Per,A2_2,Completed,Medium,PROD374,2012/3/27 21:15:40,1-669202942
Org line C,Sweden,se,Mikael,E_10,Accepted,Medium,PROD660,2012/2/17 15:39:05,1-682059903
Org line C,Sweden,se,Mikael,E_10,Queued,Medium,PROD660,2012/2/17 15:54:56,1-682059903
Org line C,Sweden,se,Mikael,E_10,Accepted,Medium,PROD660,2012/2/22 9:48:02,1-682059903
Org line C,Sweden,se,Mikael,E_10,Completed,Medium,PROD660,2012/4/4 6:09:38,1-682059903
Org line C,INDIA,se,Rohan,E_7,Accepted,Low,PROD673,2011/9/1 12:01:39,1-565905115
Org line C,INDIA,se,Rohan,E_7,Accepted,Low,PROD673,2011/12/22 7:41:16,1-565905115
Org line C,INDIA,se,Rohan,E_7,Completed,Low,PROD673,2012/1/4 11:31:27,1-565905115
Org line C,INDIA,us,Irfan,E_4,Accepted,Medium,PROD181,2012/2/6 6:53:05,1-659137375
Org line C,INDIA,us,Irfan,E_4,Accepted,Medium,PROD181,2012/2/6 8:47:54,1-659137375
Org line C,INDIA,us,Irfan,E_4,Completed,Medium,PROD181,2012/3/29 6:30:58,1-659137375
Org line G4,Sweden,se,Reine,E_4,Accepted,Low,PROD633,2010/3/2 10:41:18,1-357610411
Org line G4,Sweden,se,Reine,E_4,Accepted,Low,PROD633,2010/9/19 7:21:17,1-357610411
Org line G4,Sweden,se,Reine,E_4,Completed,Low,PROD633,2012/2/1 15:42:48,1-357610411
Org line C,Sweden,in,Ruchi,E_10,Accepted,High,PROD154,2012/5/15 0:30:02,1-745176353
Org line C,Sweden,in,Ruchi,E_10,Completed,High,PROD154,2012/5/15 23:59:49,1-745176353
Org line C,Sweden,us,Bjarne,E_4,Accepted,Medium,PROD794,2012/4/27 12:34:05,1-734921423
Org line C,Sweden,us,Bjarne,E_4,Completed,Medium,PROD794,2012/5/8 13:02:28,1-734921423
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/4/20 12:59:00,1-519054737
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/10/3 15:52:11,1-519054737
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2012/2/9 8:51:19,1-519054737
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2012/2/14 8:42:28,1-519054737
Org line C,Sweden,se,Erik,C_6,Completed,Medium,PROD660,2012/4/20 9:41:33,1-519054737
Org line C,Sweden,se,Kjell,V3_1,Accepted,Medium,PROD631,2012/1/4 11:36:18,1-634506651
Org line C,Sweden,se,Kjell,V3_1,Completed,Medium,PROD631,2012/1/4 11:53:35,1-634506651
Org line G3,USA,us,Carolyn,V3_1,Accepted,Medium,PROD98,2010/7/6 7:43:18,1-384757914
Org line G3,USA,us,Carolyn,V3_1,Queued,Medium,PROD98,2010/7/6 7:49:13,1-384757914
Org line G3,Sweden,us,Naga,V3_1,Accepted,Medium,PROD98,2010/7/6 18:36:46,1-384757914
Org line G3,USA,us,Carolyn,V3_1,Accepted,Medium,PROD98,2010/7/6 18:42:20,1-384757914
Org line G3,0,us,Renee,V3_1,Accepted,Medium,PROD98,2011/3/16 16:45:07,1-384757914
Org line G3,0,us,Renee,V3_1,Completed,Medium,PROD98,2011/3/16 16:45:08,1-384757914
Org line G3,Sweden,us,Santhosh,V3_1,Accepted,Medium,PROD98,2011/4/7 11:41:01,1-384757914
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD98,2011/4/7 11:43:44,1-384757914
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/8 10:08:24,1-384757914
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD98,2011/4/8 10:26:56,1-384757914
Org line A2,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD98,2011/4/8 13:19:05,1-384757914
Org line A2,USA,us,Carolyn,A2_2,Accepted,Medium,PROD98,2011/4/8 13:19:54,1-384757914
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2012/2/4 9:31:58,1-384757914
Org line A2,POLAND,us,Ewa,A2_2,Completed,Medium,PROD98,2012/2/4 9:37:38,1-384757914
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/20 10:55:23,1-374630866
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2010/5/20 11:43:22,1-374630866
Org line G3,Sweden,us,Naga,A2_2,Accepted,Medium,PROD97,2010/5/20 22:57:03,1-374630866
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/20 22:58:48,1-374630866
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/3 6:52:26,1-374630866
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/3 6:54:03,1-374630866
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/4/8 20:25:23,1-712814266
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/4/8 20:26:15,1-712814266
Org line C,Sweden,se,Per,E_4,Accepted,Medium,PROD415,2010/11/24 8:02:16,1-423484126
Org line C,Sweden,se,Per,E_4,Completed,Medium,PROD415,2012/2/29 10:56:20,1-423484126
Org line F,Belgium,se,Marc,E_3,Accepted,Medium,PROD753,2012/1/23 12:25:31,1-650135511
Org line F,Belgium,se,Marc,E_3,Completed,Medium,PROD753,2012/3/15 3:34:37,1-650135511
Org line B,INDIA,pl,Srinivasan,E_10,Accepted,High,PROD321,2011/8/29 9:03:13,1-563477371
Org line B,INDIA,pl,Srinivasan,E_10,Queued,High,PROD321,2011/8/29 15:00:23,1-563477371
Org line B,INDIA,pl,Rijin,E_10,Accepted,High,PROD321,2011/8/30 7:09:50,1-563477371
Org line C,France,pl,Julien,V3_2,Accepted,High,PROD321,2011/8/31 13:10:13,1-563477371
Org line B,INDIA,pl,Srinivasan,E_10,Queued,High,PROD321,2011/8/31 13:10:29,1-563477371
Org line B,INDIA,pl,Rijin,E_10,Accepted,High,PROD321,2011/9/1 14:15:28,1-563477371
Org line C,Sweden,pl,Mårten,C_6,Queued,High,PROD321,2011/9/12 9:40:44,1-563477371
Org line C,Sweden,pl,Mica,C_6,Accepted,High,PROD321,2011/9/12 10:44:38,1-563477371
Org line C,Sweden,pl,John,C_6,Queued,High,PROD321,2012/1/19 14:39:10,1-563477371
Org line C,Sweden,pl,Björn,E_10,Accepted,High,PROD321,2012/1/19 15:38:26,1-563477371
Org line C,Sweden,pl,Björn,E_10,Accepted,High,PROD321,2012/1/19 15:38:36,1-563477371
Org line C,Sweden,pl,Björn,E_10,Completed,High,PROD321,2012/2/9 11:06:05,1-563477371
Org line C,INDIA,us,J,E_4,Accepted,Medium,PROD815,2012/1/10 8:32:32,1-637580967
Org line C,INDIA,us,J,E_4,Accepted,Medium,PROD815,2012/1/10 8:39:27,1-637580967
Org line C,INDIA,us,J,E_4,Completed,Medium,PROD815,2012/1/18 4:47:11,1-637580967
Org line B,THAILAND,cn,Kwewat,A2_1,Accepted,High,PROD350,2011/12/19 7:49:47,1-625634702
Org line B,THAILAND,cn,Kwewat,A2_1,Accepted,High,PROD350,2011/12/19 8:13:42,1-625634702
Org line B,THAILAND,cn,Kwewat,A2_1,Completed,High,PROD350,2012/1/18 4:53:58,1-625634702
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/18 5:16:59,1-499289256
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD97,2011/2/18 5:21:17,1-499289256
Org line G3,Sweden,us,Padmanabha,A2_1,Accepted,Medium,PROD97,2011/2/18 9:35:13,1-499289256
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/18 9:35:20,1-499289256
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD97,2012/1/30 12:02:57,1-499289256
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD97,2012/1/30 12:03:12,1-499289256
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/2 4:11:29,1-470714850
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD97,2011/2/2 4:16:19,1-470714850
Org line G3,Sweden,us,Santhosh,A2_1,Accepted,Medium,PROD97,2011/2/2 10:17:33,1-470714850
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/2 10:20:56,1-470714850
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD97,2012/2/6 15:17:39,1-470714850
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD97,2012/2/6 15:19:18,1-470714850
Org line B,Brazil,br,Alice,E_3,Accepted,Low,PROD120,2012/5/2 21:20:24,1-738820974
Org line B,Brazil,br,Alice,E_3,Accepted,Low,PROD120,2012/5/2 21:22:01,1-738820974
Org line B,Brazil,br,Alice,E_3,Completed,Low,PROD120,2012/5/25 16:38:43,1-738820974
Org line G3,POLAND,us,Ewa,C_2,Accepted,High,PROD96,2012/4/4 9:37:27,1-708582598
Org line G3,POLAND,us,Ewa,C_2,Completed,High,PROD96,2012/4/4 9:38:40,1-708582598
Org line C,MALAYSIA,in,Chew Khong,E_8,Accepted,Medium,PROD597,2012/4/5 8:24:58,1-709479221
Org line C,MALAYSIA,in,Chew Khong,E_8,Completed,Medium,PROD597,2012/4/5 10:24:21,1-709479221
Org line V2,Sweden,se,Björn,E_8,Accepted,Medium,PROD58,2012/1/17 12:06:28,1-643532122
Org line V2,Sweden,se,Björn,E_8,Completed,Medium,PROD58,2012/5/29 6:31:47,1-643532122
Org line G4,Sweden,se,Reine,V3_3,Accepted,Low,PROD633,2011/2/23 14:35:15,1-502697671
Org line G4,Sweden,se,Reine,V3_3,Accepted,Low,PROD633,2011/2/27 11:11:47,1-502697671
Org line G4,Sweden,se,Reine,V3_3,Accepted,Low,PROD633,2011/12/8 14:45:33,1-502697671
Org line G4,Sweden,se,Reine,V3_3,Completed,Low,PROD633,2012/2/1 15:46:29,1-502697671
Org line C,Sweden,se,Lars,C_4,Accepted,Medium,PROD673,2012/5/10 14:53:26,1-743659911
Org line C,Sweden,se,Lars,C_4,Completed,Medium,PROD673,2012/5/31 14:19:08,1-743659911
Org line C,USA,us,Edward,C_4,Accepted,High,PROD487,2012/4/26 16:37:17,1-733451291
Org line C,USA,us,Edward,C_4,Completed,High,PROD487,2012/4/26 16:39:25,1-733451291
Org line G3,USA,us,Carolyn,C_4,Accepted,Medium,PROD98,2010/5/14 6:03:29,1-373413519
Org line G3,USA,us,Carolyn,C_4,Queued,Medium,PROD98,2010/5/14 6:05:48,1-373413519
Org line G3,Sweden,us,Kannan,C_4,Accepted,Medium,PROD98,2010/5/14 11:18:59,1-373413519
Org line G3,USA,us,Carolyn,C_4,Accepted,Medium,PROD98,2010/5/14 11:19:05,1-373413519
Org line G3,POLAND,us,Ewa,C_4,Accepted,Medium,PROD98,2012/1/30 11:59:22,1-373413519
Org line G3,POLAND,us,Ewa,C_4,Completed,Medium,PROD98,2012/1/30 12:00:09,1-373413519
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/11 14:39:59,1-540549141
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/11 14:40:21,1-540549141
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/11 14:43:55,1-540549141
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2011/7/12 8:31:19,1-540549141
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD76,2012/2/1 15:21:41,1-540549141
Org line A2,Sweden,se,Gunilla,A2_3,Completed,Low,PROD76,2012/2/3 12:21:29,1-540549141
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD596,2011/11/18 10:58:02,1-611582327
Org line A2,France,fr,Maryse,D_1,Completed,Medium,PROD596,2012/3/14 14:55:46,1-611582327
Org line C,Sweden,se,Ann-Charlotte,E_10,Accepted,Medium,PROD802,2012/1/12 21:20:38,1-640387614
Org line C,Sweden,se,Ann-Charlotte,E_10,Accepted,Medium,PROD802,2012/1/12 21:21:07,1-640387614
Org line C,Sweden,se,Ann-Charlotte,E_10,Queued,Medium,PROD802,2012/1/12 21:22:43,1-640387614
Org line C,Sweden,se,Christer,C_6,Accepted,Medium,PROD802,2012/1/13 5:57:31,1-640387614
Org line C,Sweden,se,Anders,E_5,Completed,Medium,PROD802,2012/1/13 6:02:16,1-640387614
Org line C,Sweden,se,Jens,E_5,Accepted,Medium,PROD802,2012/1/13 21:24:04,1-640387614
Org line C,Sweden,se,Ann-Charlotte,E_10,Queued,Medium,PROD802,2012/1/13 21:25:40,1-640387614
Org line C,Sweden,se,Christer,C_6,Accepted,Medium,PROD802,2012/1/16 11:04:46,1-640387614
Org line C,Sweden,se,Christer,C_6,Accepted,Medium,PROD802,2012/1/16 11:06:56,1-640387614
Org line C,Sweden,se,Christer,C_6,Completed,Medium,PROD802,2012/1/30 8:59:34,1-640387614
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2009/10/14 16:12:54,1-327329880
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2009/12/2 13:24:37,1-327329880
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2011/9/1 22:22:08,1-327329880
Org line A2,China,cn,Carrie,A2_2,Accepted,Medium,PROD753,2012/2/1 8:46:54,1-327329880
Org line A2,China,cn,Carrie,A2_2,Completed,Medium,PROD753,2012/2/1 8:46:57,1-327329880
Org line G4,Sweden,se,Susanne,A2_2,Accepted,Medium,PROD633,2011/10/5 10:06:55,1-581652169
Org line G4,Sweden,se,Susanne,A2_2,Completed,Medium,PROD633,2012/3/5 14:49:56,1-581652169
Org line A2,Sweden,se,Maria,A2_4,Completed,Medium,PROD591,2012/5/9 15:27:42,1-742833777
Org line C,Sweden,us,Stefan,E_1,Accepted,Major,PROD153,2011/12/2 10:04:01,1-619053302
Org line C,Sweden,us,Stefan,E_1,Queued,Major,PROD153,2011/12/2 10:06:46,1-619053302
Org line C,Sweden,us,Stefan,C_1,Accepted,Major,PROD153,2011/12/2 12:13:40,1-619053302
Org line C,France,us,Julien,C_1,Accepted,Major,PROD153,2011/12/2 12:14:03,1-619053302
Org line C,France,us,Julien,C_1,Accepted,Major,PROD153,2012/1/2 12:14:01,1-619053302
Org line C,USA,us,William,C_1,Accepted,Major,PROD153,2012/1/3 14:44:20,1-619053302
Org line C,France,us,Julien,C_1,Accepted,Major,PROD153,2012/1/3 14:47:07,1-619053302
Org line C,Sweden,us,Kjell,E_1,Accepted,Major,PROD153,2012/2/21 13:15:31,1-619053302
Org line C,Sweden,us,Kjell,E_1,Completed,Major,PROD153,2012/2/21 13:15:35,1-619053302
Org line A2,Sweden,se,Vikrant,A2_4,Accepted,Medium,PROD337,2011/10/17 14:05:05,1-588543315
Org line A2,Sweden,se,Vikrant,A2_4,Completed,Medium,PROD337,2012/1/25 13:26:37,1-588543315
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD98,2011/5/5 12:28:19,1-523392191
Org line G3,USA,us,Carolyn,A2_4,Queued,Medium,PROD98,2011/5/5 12:30:57,1-523392191
Org line G3,Sweden,us,Padmanabha,A2_4,Accepted,Medium,PROD98,2011/5/6 5:01:15,1-523392191
Org line G3,USA,us,Carolyn,A2_4,Accepted,Medium,PROD98,2011/5/6 5:01:21,1-523392191
Org line G3,POLAND,us,Ewa,A2_4,Accepted,Medium,PROD98,2012/2/15 14:27:07,1-523392191
Org line G3,POLAND,us,Ewa,A2_4,Completed,Medium,PROD98,2012/2/15 14:27:34,1-523392191
Org line A2,POLAND,pl,Bartlomiej,D_1,Accepted,High,PROD71,2011/9/13 6:19:25,1-573501251
Org line A2,POLAND,pl,Bartlomiej,D_1,Accepted,High,PROD71,2011/12/21 12:45:43,1-573501251
Org line A2,POLAND,pl,Marcin,D_1,Queued,High,PROD71,2011/12/21 12:46:14,1-573501251
Org line A2,POLAND,pl,Bartlomiej,D_1,Accepted,High,PROD71,2011/12/21 12:47:53,1-573501251
Org line A2,POLAND,pl,Bartlomiej,D_1,Accepted,High,PROD71,2012/1/30 15:19:23,1-573501251
Org line A2,POLAND,pl,Bartlomiej,D_1,Accepted,High,PROD71,2012/1/30 15:19:29,1-573501251
Org line A2,POLAND,pl,Bartlomiej,D_1,Completed,High,PROD71,2012/5/28 11:03:56,1-573501251
Org line A2,Sweden,se,Håkan,A2_4,Accepted,High,PROD337,2011/8/27 19:45:21,1-563156881
Org line A2,Sweden,se,Håkan,A2_4,Accepted,High,PROD337,2012/4/4 15:08:26,1-563156881
Org line A2,Sweden,se,Håkan,A2_4,Completed,High,PROD337,2012/4/4 15:08:40,1-563156881
Org line C,Sweden,in,Morten,C_5,Queued,Major,PROD597,2012/5/29 16:05:02,1-751622091
Org line C,USA,in,Larry,E_8,Accepted,Major,PROD597,2012/5/29 20:06:41,1-751622091
Org line C,USA,in,Larry,E_8,Completed,Major,PROD597,2012/5/29 20:09:36,1-751622091
Org line G4,Sweden,se,Susanne,E_8,Accepted,Medium,PROD633,2010/7/1 10:20:33,1-383789251
Org line G4,Sweden,se,Susanne,E_8,Completed,Medium,PROD633,2012/1/9 14:31:04,1-383789251
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2010/11/26 11:08:13,1-424668301
Org line G3,USA,us,Carolyn,E_1,Queued,Medium,PROD97,2010/11/26 11:11:36,1-424668301
Org line G3,Sweden,us,Santhosh,E_1,Accepted,Medium,PROD97,2010/11/26 16:17:37,1-424668301
Org line G3,USA,us,Carolyn,E_1,Accepted,Medium,PROD97,2010/11/26 16:19:49,1-424668301
Org line G3,POLAND,us,Ewa,E_1,Accepted,Medium,PROD97,2012/2/6 14:40:33,1-424668301
Org line G3,POLAND,us,Ewa,E_1,Completed,Medium,PROD97,2012/2/6 14:55:15,1-424668301
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,Medium,PROD236,2011/7/11 12:45:54,1-540500545
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,Medium,PROD236,2011/10/20 10:18:10,1-540500545
Org line A2,United Kingdom,gb,Andrew,A2_1,Completed,Medium,PROD236,2012/5/4 15:05:09,1-540500545
Org line A2,Sweden,se,Jenny,A2_3,Accepted,Medium,PROD676,2011/12/5 7:02:18,1-619550849
Org line A2,Sweden,se,Jenny,A2_3,Queued,Medium,PROD676,2011/12/5 7:16:34,1-619550849
Org line A2,Sweden,se,Jenny,A2_3,Accepted,Medium,PROD676,2011/12/7 13:46:02,1-619550849
Org line C,INDIA,se,Rajesh Kumar,E_7,Queued,Medium,PROD676,2011/12/7 13:46:27,1-619550849
Org line C,INDIA,se,Rajesh Kumar,E_7,Accepted,Medium,PROD676,2011/12/8 10:49:24,1-619550849
Org line C,Sweden,se,Stefan,E_7,Accepted,Medium,PROD676,2011/12/14 9:19:07,1-619550849
Org line C,Sweden,se,Daniel,E_10,Queued,Medium,PROD676,2011/12/29 7:18:06,1-619550849
Org line C,Sweden,se,Daniel,E_10,Accepted,Medium,PROD676,2011/12/29 11:25:56,1-619550849
Org line C,Sweden,se,Daniel,E_10,Accepted,Medium,PROD676,2011/12/29 11:27:52,1-619550849
Org line C,Sweden,se,Daniel,E_10,Completed,Medium,PROD676,2012/1/16 15:31:20,1-619550849
Org line G3,POLAND,us,Ewa,E_10,Accepted,High,PROD96,2012/5/14 13:12:01,1-744961184
Org line G3,POLAND,us,Ewa,E_10,Completed,High,PROD96,2012/5/14 13:14:26,1-744961184
Org line C,Sweden,se,Peter,E_7,Accepted,Low,PROD673,2012/1/4 12:02:22,1-634533656
Org line C,Sweden,se,Peter,E_7,Completed,Low,PROD673,2012/1/9 12:11:00,1-634533656
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,High,PROD753,2011/12/13 12:52:14,1-622940906
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,High,PROD753,2012/1/13 9:07:55,1-622940906
Org line A2,Sweden,cn,Tomas,A2_2,Completed,High,PROD753,2012/1/17 10:10:00,1-622940906
Org line C,USA,in,Robert,C_6,Accepted,High,PROD585,2012/1/10 4:34:32,1-637516103
Org line C,USA,in,Robert,C_6,Queued,High,PROD585,2012/1/10 4:39:30,1-637516103
Org line C,INDIA,in,Sonu,E_5,Accepted,High,PROD585,2012/1/10 8:43:57,1-637516103
Org line C,INDIA,in,Sonu,E_5,Completed,High,PROD585,2012/1/10 8:49:47,1-637516103
Org line G1,Sweden,se,Anders,E_6,Accepted,Major,PROD152,2011/11/18 11:20:03,1-611632212
Org line G1,Sweden,se,Anders,E_6,Accepted,Major,PROD152,2011/12/21 13:26:03,1-611632212
Org line G1,Sweden,se,Anders,E_6,Accepted,Major,PROD152,2011/12/21 13:26:22,1-611632212
Org line G1,Sweden,se,Anders,E_6,Completed,Major,PROD152,2012/3/14 11:04:02,1-611632212
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD287,2010/6/15 10:58:18,1-380297615
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD287,2010/7/20 7:31:54,1-380297615
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD287,2011/9/3 5:38:14,1-380297615
Org line A2,Sweden,cn,Tomas,A2_2,Accepted,Medium,PROD287,2012/5/4 14:43:47,1-380297615
Org line A2,Sweden,cn,Tomas,A2_2,Completed,Medium,PROD287,2012/5/4 14:49:36,1-380297615
Org line A2,Sweden,se,Aparna,A2_4,Accepted,Medium,PROD337,2012/3/5 15:45:27,1-693343054
Org line A2,Sweden,se,Aparna,A2_4,Completed,Medium,PROD337,2012/3/26 16:35:33,1-693343054
Org line A2,Sweden,se,Pär,A2_5,Accepted,Medium,PROD320,2012/3/6 8:45:39,1-693595112
Org line A2,Sweden,se,Pär,A2_5,Completed,Medium,PROD320,2012/3/6 8:53:11,1-693595112
Org line C,Sweden,in,Kjell,E_8,Accepted,High,PROD474,2011/10/17 14:10:55,1-588566574
Org line C,Sweden,in,Kjell,E_8,Accepted,High,PROD474,2012/2/1 6:56:35,1-588566574
Org line C,Sweden,in,Kjell,E_8,Completed,High,PROD474,2012/2/7 6:47:48,1-588566574
Org line C,Japan,jp,Noriaki,A2_3,Accepted,Low,PROD412,2012/3/9 0:36:15,1-695030407
Org line C,Japan,jp,Noriaki,A2_3,Completed,Low,PROD412,2012/3/22 9:26:29,1-695030407
Org line G4,Sweden,se,Håkan,A2_3,Accepted,Medium,PROD745,2011/3/7 11:38:53,1-506108491
Org line G4,Sweden,se,Håkan,A2_3,Accepted,Medium,PROD745,2011/3/10 8:18:14,1-506108491
Org line G4,Sweden,se,Håkan,A2_3,Accepted,Medium,PROD745,2012/1/10 14:16:51,1-506108491
Org line G4,Sweden,se,Håkan,A2_3,Completed,Medium,PROD745,2012/1/23 10:15:22,1-506108491
Org line A2,Sweden,se,Avvaru,A2_4,Accepted,Medium,PROD243,2012/5/11 11:44:22,1-744096281
Org line A2,Sweden,se,Avvaru,A2_4,Completed,Medium,PROD243,2012/5/29 6:23:44,1-744096281
Org line G4,Sweden,se,Mattias,A2_4,Accepted,Medium,PROD108,2012/2/6 8:49:01,1-659231191
Org line G4,Sweden,se,Mattias,A2_4,Completed,Medium,PROD108,2012/2/27 13:31:19,1-659231191
Org line A2,POLAND,pl,Tadeusz,D_1,Accepted,High,PROD782,2012/4/30 15:15:19,1-736492457
Org line A2,POLAND,pl,Tadeusz,D_1,Accepted,High,PROD782,2012/5/23 12:31:50,1-736492457
Org line A2,POLAND,pl,Tadeusz,D_1,Completed,High,PROD782,2012/5/24 14:07:05,1-736492457
Org line G3,USA,us,Carolyn,D_1,Accepted,Medium,PROD98,2010/11/11 5:01:36,1-419236954
Org line G3,USA,us,Carolyn,D_1,Queued,Medium,PROD98,2010/11/11 5:04:54,1-419236954
Org line G3,Sweden,us,Santhosh,D_1,Accepted,Medium,PROD98,2010/11/11 10:08:22,1-419236954
Org line G3,Sweden,us,Santhosh,D_1,Accepted,Medium,PROD98,2010/11/11 10:28:52,1-419236954
Org line G3,Sweden,us,Kannan,D_1,Accepted,Medium,PROD98,2010/11/11 10:37:00,1-419236954
Org line G3,Sweden,us,Kannan,D_1,Accepted,Medium,PROD98,2010/11/11 10:37:15,1-419236954
Org line G3,USA,us,Carolyn,D_1,Accepted,Medium,PROD98,2010/11/11 13:37:07,1-419236954
Org line G3,POLAND,us,Ewa,D_1,Accepted,Medium,PROD98,2012/2/4 11:32:39,1-419236954
Org line G3,POLAND,us,Ewa,D_1,Completed,Medium,PROD98,2012/2/4 11:36:16,1-419236954
Org line V7n,Netherlands,nl,Earl,D_1,Accepted,High,PROD542,2012/1/16 13:55:49,1-642802641
Org line V7n,Netherlands,nl,Earl,D_1,Accepted,High,PROD542,2012/1/16 14:33:57,1-642802641
Org line V7n,Netherlands,nl,Earl,D_1,Accepted,High,PROD542,2012/1/16 14:38:41,1-642802641
Org line V7n,Netherlands,nl,Juan,D_1,Accepted,High,PROD542,2012/5/21 7:49:46,1-642802641
Org line V7n,Netherlands,nl,Juan,D_1,Completed,High,PROD542,2012/5/21 7:50:47,1-642802641
Org line C,Sweden,se,Christer,C_6,Accepted,Major,PROD802,2012/2/25 23:40:53,1-687830906
Org line C,Sweden,se,Christer,C_6,Completed,Major,PROD802,2012/2/26 0:36:37,1-687830906
Org line G4,Sweden,se,David,C_6,Accepted,High,PROD412,2012/2/22 10:44:10,1-686557724
Org line G4,Sweden,se,David,C_6,Accepted,High,PROD412,2012/2/22 10:58:47,1-686557724
Org line G4,Sweden,se,David,C_6,Accepted,High,PROD412,2012/5/17 8:40:21,1-686557724
Org line G4,Sweden,se,David,C_6,Completed,High,PROD412,2012/5/17 8:40:23,1-686557724
Org line G4,Sweden,se,Torbjörn,C_6,Accepted,Medium,PROD397,2012/2/14 8:06:50,1-673056371
