case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
3858,Assign seriousness,2010/9/16 16:34:59,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3858,Take in charge ticket,2010/9/16 16:35:12,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3858,Resolve ticket,2010/9/16 16:35:25,Value 14,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3858,Closed,2010/10/30 16:00:56,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Assign seriousness,2011/2/24 9:00:36,Value 13,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Take in charge ticket,2011/2/24 15:41:20,Value 13,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Wait,2011/2/25 13:48:35,Value 13,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Take in charge ticket,2011/3/18 14:45:38,Value 2,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Resolve ticket,2011/3/18 14:45:45,Value 2,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2744,Closed,2011/4/2 14:15:27,Value 5,Value 1,Value 21,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4434,Assign seriousness,2011/3/3 15:43:57,Value 8,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Take in charge ticket,2011/3/3 15:45:10,Value 8,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Wait,2011/3/10 14:35:18,Value 2,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Take in charge ticket,2011/3/15 13:25:35,Value 2,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Resolve ticket,2011/3/15 13:25:48,Value 2,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Take in charge ticket,2011/3/21 10:01:10,Value 8,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Resolve ticket,2011/3/24 9:19:04,Value 2,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4434,Closed,2011/4/8 8:19:10,Value 5,Value 1,Value 124,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
610,Assign seriousness,2010/9/3 8:49:02,Value 7,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
610,Take in charge ticket,2010/9/9 10:01:32,Value 2,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
610,Resolve ticket,2010/9/9 10:12:29,Value 2,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
610,Closed,2010/10/21 8:50:25,Value 5,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2033,Assign seriousness,2010/4/1 8:57:16,Value 2,Value 1,Value 100,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
2033,Wait,2010/4/2 7:26:11,Value 16,Value 1,Value 100,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
2033,Take in charge ticket,2010/4/26 13:13:55,Value 2,Value 1,Value 100,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
2033,Resolve ticket,2010/4/26 13:13:59,Value 2,Value 1,Value 100,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
2033,Closed,2010/5/10 9:36:47,Value 21,Value 1,Value 100,Value 3,Value 6,Value 1,Value 2,Value 1,Value 5,Value 3
2136,Assign seriousness,2010/5/27 8:58:21,Value 6,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2136,Assign seriousness,2010/6/4 13:07:18,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2136,Take in charge ticket,2010/6/4 13:07:32,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2136,Resolve ticket,2010/6/4 13:07:49,Value 2,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2136,Closed,2010/6/30 9:00:24,Value 5,Value 1,Value 65,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
953,Assign seriousness,2010/3/11 11:21:24,Value 2,Value 1,Value 57,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
953,Take in charge ticket,2010/3/11 11:21:40,Value 2,Value 1,Value 57,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
953,Resolve ticket,2010/3/11 11:21:45,Value 2,Value 1,Value 57,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
953,Closed,2010/4/13 10:30:20,Value 5,Value 1,Value 57,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 1
2630,Assign seriousness,2012/4/10 9:15:05,Value 2,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2630,Take in charge ticket,2012/4/10 9:15:47,Value 2,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2630,Resolve ticket,2012/4/11 10:39:36,Value 2,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2630,Closed,2012/5/17 9:20:43,Value 5,Value 1,Value 138,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
468,Assign seriousness,2011/2/2 14:17:34,Value 8,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
468,Take in charge ticket,2011/2/4 14:48:04,Value 8,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
468,Wait,2011/2/8 14:55:03,Value 8,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
468,Take in charge ticket,2011/2/17 9:18:28,Value 8,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
468,Resolve ticket,2011/2/17 9:18:39,Value 8,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
468,Closed,2011/3/31 7:40:56,Value 5,Value 1,Value 174,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
114,Assign seriousness,2013/9/11 12:51:59,Value 1,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Take in charge ticket,2013/9/11 12:52:24,Value 1,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Wait,2013/9/25 12:28:56,Value 9,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Take in charge ticket,2013/10/1 12:14:10,Value 1,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Wait,2013/10/7 7:20:45,Value 1,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Resolve ticket,2013/10/7 10:35:46,Value 1,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
114,Closed,2013/10/22 10:36:06,Value 3,Value 1,Value 69,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Assign seriousness,2011/6/21 13:00:31,Value 8,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Assign seriousness,2011/6/21 13:00:46,Value 8,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Assign seriousness,2011/6/28 8:15:31,Value 2,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Take in charge ticket,2011/6/28 12:50:10,Value 9,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Resolve ticket,2011/6/28 13:35:04,Value 9,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3533,Closed,2011/8/4 13:10:31,Value 5,Value 1,Value 49,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3058,Assign seriousness,2013/5/15 9:22:18,Value 14,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3058,Take in charge ticket,2013/5/16 15:16:40,Value 2,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3058,Require upgrade,2013/5/17 12:07:52,Value 4,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3058,Resolve ticket,2013/6/5 8:37:04,Value 9,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3058,Resolve ticket,2013/6/5 8:38:45,Value 9,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
3058,Closed,2013/6/20 8:37:22,Value 3,Value 1,Value 106,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1,Value 1
1308,Assign seriousness,2010/12/21 14:23:11,Value 8,Value 1,Value 34,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1308,Take in charge ticket,2010/12/21 14:59:20,Value 15,Value 1,Value 34,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1308,Resolve ticket,2010/12/22 15:18:08,Value 15,Value 1,Value 34,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1308,Closed,2011/2/18 14:30:47,Value 5,Value 1,Value 34,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2202,Assign seriousness,2012/4/24 13:28:31,Value 2,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2202,Take in charge ticket,2012/4/27 8:02:06,Value 13,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2202,Resolve ticket,2012/4/27 8:13:12,Value 13,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2202,Closed,2012/5/25 13:30:28,Value 5,Value 1,Value 36,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
119,Assign seriousness,2011/12/5 14:22:17,Value 4,Value 1,Value 9,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
119,Take in charge ticket,2011/12/5 14:58:56,Value 6,Value 1,Value 9,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
119,Resolve ticket,2011/12/13 9:22:04,Value 6,Value 1,Value 9,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
119,Closed,2012/2/2 14:30:45,Value 5,Value 1,Value 9,Value 2,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3028,Assign seriousness,2012/3/22 11:24:21,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3028,Take in charge ticket,2012/3/22 13:12:04,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3028,Take in charge ticket,2012/3/22 13:32:43,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3028,Wait,2012/4/2 9:30:50,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3028,Take in charge ticket,2012/4/6 10:38:16,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3028,Resolve ticket,2012/4/6 10:38:35,Value 11,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3028,Closed,2012/4/28 12:30:47,Value 5,Value 1,Value 9,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
836,Assign seriousness,2012/2/8 13:07:57,Value 4,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Take in charge ticket,2012/2/15 16:43:00,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Create SW anomaly,2012/2/16 10:41:39,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Resolve SW anomaly,2012/2/16 10:41:50,Value 2,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Resolve SW anomaly,2012/2/17 8:25:51,Value 9,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Resolve ticket,2012/3/9 10:39:17,Value 9,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
836,Closed,2012/3/24 12:00:22,Value 5,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3469,Assign seriousness,2012/3/6 9:41:41,Value 1,Value 1,Value 83,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3469,Take in charge ticket,2012/3/6 9:42:37,Value 1,Value 1,Value 83,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3469,Resolve ticket,2012/3/14 13:27:55,Value 1,Value 1,Value 83,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3469,Closed,2012/5/4 8:50:34,Value 5,Value 1,Value 83,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
346,Assign seriousness,2013/6/17 14:57:04,Value 14,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
346,Wait,2013/6/21 7:38:32,Value 2,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
346,Wait,2013/6/25 9:17:36,Value 14,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
346,Resolve ticket,2013/7/25 9:02:37,Value 2,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
346,Closed,2013/8/9 9:02:49,Value 3,Value 1,Value 63,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3249,Assign seriousness,2012/8/10 9:34:02,Value 4,Value 1,Value 89,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3249,Take in charge ticket,2012/8/13 8:28:26,Value 10,Value 1,Value 89,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3249,Require upgrade,2012/8/20 8:22:36,Value 2,Value 1,Value 89,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3249,Require upgrade,2012/8/20 8:23:10,Value 2,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3249,Take in charge ticket,2012/9/6 7:14:39,Value 10,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3249,Resolve ticket,2012/9/13 12:53:30,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3249,Resolve ticket,2012/9/13 12:53:31,Value 9,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3249,Closed,2012/9/28 12:53:51,Value 3,Value 1,Value 89,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2761,Assign seriousness,2012/6/6 15:11:18,Value 1,Value 1,Value 105,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2761,Take in charge ticket,2012/6/6 15:11:25,Value 1,Value 1,Value 105,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2761,Resolve ticket,2012/6/7 12:28:41,Value 1,Value 1,Value 105,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2761,Closed,2012/7/7 15:20:31,Value 5,Value 1,Value 105,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3325,Assign seriousness,2012/2/29 8:30:57,Value 4,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Take in charge ticket,2012/2/29 8:48:37,Value 2,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Create SW anomaly,2012/2/29 9:20:52,Value 2,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Take in charge ticket,2012/3/1 8:12:13,Value 2,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Wait,2012/3/1 8:13:12,Value 2,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Resolve ticket,2012/3/28 8:29:27,Value 2,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3325,Closed,2012/4/20 7:40:13,Value 5,Value 1,Value 104,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2634,Assign seriousness,2012/8/2 14:58:56,Value 1,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2634,Take in charge ticket,2012/8/3 7:17:57,Value 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2634,Resolve ticket,2012/8/3 13:51:28,Value 6,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2634,Closed,2012/9/8 15:02:51,Value 5,Value 1,Value 8,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2287,Assign seriousness,2011/5/16 13:00:46,Value 8,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Take in charge ticket,2011/5/16 13:01:03,Value 8,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Wait,2011/5/17 7:45:25,Value 8,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Take in charge ticket,2011/5/18 10:25:06,Value 8,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Wait,2011/5/19 12:25:04,Value 12,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Resolve ticket,2011/5/23 8:24:29,Value 12,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2287,Closed,2011/6/22 8:24:47,Value 5,Value 1,Value 107,Value 3,Value 1,Value 2,Value 2,Value 3,Value 1,Value 2
2454,Assign seriousness,2012/5/9 13:29:20,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2454,Take in charge ticket,2012/5/14 15:13:46,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2454,Wait,2012/5/15 7:41:07,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2454,Resolve ticket,2012/5/25 7:35:07,Value 1,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2454,Closed,2012/6/21 13:30:42,Value 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
724,Assign seriousness,2011/11/24 8:48:59,Value 1,Value 1,Value 76,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
724,Take in charge ticket,2011/11/29 11:55:52,Value 4,Value 1,Value 76,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
724,Resolve ticket,2011/12/1 8:56:02,Value 4,Value 1,Value 76,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
724,Closed,2012/1/11 8:50:53,Value 5,Value 1,Value 76,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1582,Assign seriousness,2010/9/24 10:33:04,Value 9,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1582,Take in charge ticket,2010/9/28 10:32:37,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1582,Resolve ticket,2010/9/28 13:07:51,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1582,Resolve ticket,2010/9/28 13:07:51,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1582,Closed,2010/11/7 11:40:38,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
736,Assign seriousness,2012/1/10 16:22:31,Value 1,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
736,Take in charge ticket,2012/1/16 16:49:43,Value 2,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
736,Resolve ticket,2012/1/17 11:55:34,Value 2,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
736,Closed,2012/3/2 16:30:40,Value 5,Value 1,Value 226,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2868,Assign seriousness,2011/7/14 10:42:00,Value 13,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2868,Resolve ticket,2011/7/14 12:23:47,Value 13,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2868,Closed,2011/8/16 10:50:29,Value 5,Value 1,Value 88,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1090,Assign seriousness,2012/5/28 14:40:01,Value 4,Value 1,Value 120,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1090,Take in charge ticket,2012/5/30 10:47:50,Value 1,Value 1,Value 120,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1090,Resolve ticket,2012/5/30 14:02:45,Value 1,Value 1,Value 120,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1090,Resolve ticket,2012/5/30 14:02:45,Value 1,Value 1,Value 120,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1090,Closed,2012/6/28 14:50:42,Value 5,Value 1,Value 120,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3564,Assign seriousness,2012/1/9 8:34:27,Value 1,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3564,Take in charge ticket,2012/1/13 8:32:31,Value 4,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3564,Resolve ticket,2012/1/16 9:02:38,Value 4,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3564,Closed,2012/3/1 9:03:11,Value 5,Value 1,Value 28,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
471,Assign seriousness,2011/5/24 8:27:52,Value 8,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
471,Take in charge ticket,2011/5/24 8:28:14,Value 8,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
471,Wait,2011/5/27 14:02:35,Value 9,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
471,Take in charge ticket,2011/6/3 13:21:28,Value 2,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
471,Resolve ticket,2011/6/3 13:21:36,Value 2,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
471,Closed,2011/7/1 7:50:37,Value 5,Value 1,Value 175,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1648,Assign seriousness,2011/4/28 15:16:01,Value 8,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1648,Take in charge ticket,2011/4/29 16:48:49,Value 16,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1648,Resolve ticket,2011/4/29 16:54:49,Value 16,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1648,Closed,2011/6/19 15:21:09,Value 5,Value 1,Value 190,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
1905,Assign seriousness,2011/10/10 10:41:14,Value 1,Value 1,Value 143,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1905,Take in charge ticket,2011/10/10 13:18:44,Value 1,Value 1,Value 143,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1905,Resolve ticket,2011/10/12 15:21:54,Value 1,Value 1,Value 143,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1905,Closed,2011/11/15 15:56:33,Value 5,Value 1,Value 143,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2098,Assign seriousness,2011/11/3 16:38:17,Value 1,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Take in charge ticket,2011/11/3 16:38:28,Value 1,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Wait,2011/11/9 15:22:07,Value 1,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Wait,2011/11/11 10:03:14,Value 2,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Wait,2011/11/11 10:03:15,Value 2,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Wait,2011/11/16 8:23:39,Value 2,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Resolve ticket,2011/12/2 8:15:58,Value 2,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2098,Closed,2011/12/17 8:16:40,Value 5,Value 1,Value 63,Value 15,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4184,Assign seriousness,2011/4/27 9:40:47,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4184,Take in charge ticket,2011/4/27 9:41:09,Value 8,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4184,Wait,2011/4/27 10:22:51,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4184,Take in charge ticket,2011/4/27 14:24:50,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4184,Resolve ticket,2011/4/27 14:26:26,Value 9,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4184,Closed,2011/5/28 13:53:13,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
699,Assign seriousness,2011/3/1 10:45:35,Value 8,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
699,Take in charge ticket,2011/3/1 11:17:58,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
699,Wait,2011/3/2 17:30:39,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 3,Value 2,Value 1,Value 2
