group,resource country,organization country,resource,role,activity,impact,product,timestamp,case
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD96,2011/8/23 7:28,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD96,2012/1/31 8:01,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD96,2012/1/31 8:01,1-560419045
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD97,2012/5/18 10:29,1-746969187
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD97,2012/5/18 10:32,1-746969187
Org line C,USA,us,Robert,E_4,Accepted,High,PROD793,2012/3/13 10:04,1-696680265
Org line C,USA,us,Robert,E_4,Queued,High,PROD793,2012/3/13 10:05,1-696680265
Org line C,Sweden,us,Alam,E_4,Accepted,High,PROD793,2012/3/17 9:24,1-696680265
Org line C,USA,us,Robert,E_4,Queued,High,PROD793,2012/3/17 9:34,1-696680265
Org line C,Sweden,us,Alam,E_4,Accepted,High,PROD793,2012/3/17 9:34,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Accepted,High,PROD793,2012/3/19 3:43,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Accepted,High,PROD793,2012/3/19 3:44,1-696680265
Org line C,INDIA,us,Hineesh,E_4,Completed,High,PROD793,2012/4/12 12:43,1-696680265
Org line C,INDIA,in,Ashutosh,E_7,Accepted,Low,PROD674,2012/1/19 12:38,1-647929267
Org line C,INDIA,in,Ashutosh,E_7,Completed,Low,PROD674,2012/1/23 7:25,1-647929267
Org line C,Sweden,se,Christoffer,E_10,Accepted,Low,PROD462,2011/9/22 12:43,1-576881364
Org line C,Sweden,se,Christoffer,E_10,Completed,Low,PROD462,2012/2/1 11:56,1-576881364
Org line G4,Sweden,se,Suresh,E_10,Accepted,Low,PROD54,2010/11/12 7:55,1-419614582
Org line G4,Sweden,se,Suresh,E_10,Accepted,Low,PROD54,2012/1/26 13:13,1-419614582
Org line G4,Sweden,se,Suresh,E_10,Completed,Low,PROD54,2012/1/26 13:13,1-419614582
Org line C,Sweden,in,Jonas,E_8,Accepted,Major,PROD436,2011/5/3 5:29,1-522460624
Org line C,Sweden,in,Jonas,E_8,Queued,Major,PROD436,2011/5/3 5:31,1-522460624
Org line C,INDIA,in,Karthick,E_8,Accepted,Major,PROD436,2011/11/21 10:49,1-522460624
Org line C,INDIA,in,Mahesh,E_8,Accepted,Major,PROD436,2011/11/21 10:50,1-522460624
Org line C,INDIA,in,Mahesh,E_8,Accepted,Major,PROD436,2012/1/11 7:31,1-522460624
Org line C,INDIA,in,Mahesh,E_8,Completed,Major,PROD436,2012/1/11 7:32,1-522460624
Org line G4,Sweden,se,Mikael,E_8,Accepted,High,PROD448,2011/11/18 10:16,1-611605221
Org line G4,Sweden,se,Mikael,E_8,Accepted,High,PROD448,2012/1/19 16:12,1-611605221
Org line G4,Sweden,se,Mikael,E_8,Completed,High,PROD448,2012/1/25 17:27,1-611605221
Org line C,Sweden,se,Bj?rn,C_6,Accepted,High,PROD805,2012/2/29 12:38,1-690352118
Org line C,Sweden,se,Bj?rn,C_6,Completed,High,PROD805,2012/4/2 8:51,1-690352118
Org line C,Sweden,fr,Prasad,E_10,Accepted,Low,PROD422,2011/12/1 16:34,1-618859631
Org line C,Sweden,fr,Prasad,E_10,Queued,Low,PROD422,2011/12/1 16:35,1-618859631
Org line C,Sweden,fr,Manoj,E_10,Accepted,Low,PROD422,2011/12/1 16:44,1-618859631
Org line C,Sweden,fr,Manoj,E_10,Accepted,Low,PROD422,2011/12/1 16:50,1-618859631
Org line A2,France,fr,Frederic,A2_2,Queued,Low,PROD422,2011/12/5 13:44,1-618859631
Org line A2,France,fr,Frederic,A2_2,Accepted,Low,PROD422,2011/12/12 14:29,1-618859631
Org line A2,France,fr,Frederic,A2_2,Completed,Low,PROD422,2012/1/19 8:11,1-618859631
Org line A2,France,fr,Frederic,A2_2,Accepted,Low,PROD422,2012/1/19 8:11,1-618859631
Org line A2,France,fr,Frederic,A2_2,Completed,Low,PROD422,2012/1/19 8:11,1-618859631
Org line C,Sweden,se,M?rten,C_6,Accepted,Medium,PROD660,2011/10/27 13:27,1-596580941
Org line C,Sweden,se,M?rten,C_6,Queued,Medium,PROD660,2011/10/28 9:49,1-596580941
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD660,2011/11/1 7:09,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Accepted,Medium,PROD660,2011/11/1 9:57,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Accepted,Medium,PROD660,2011/11/1 9:57,1-596580941
Org line C,Sweden,se,Bj?rn T,C_6,Completed,Medium,PROD660,2012/2/28 8:51,1-596580941
Org line C,Sweden,us,Henrik,E_3,Accepted,Medium,PROD151,2012/1/25 7:51,1-651951532
Org line C,Sweden,us,Henrik,E_3,Completed,Medium,PROD151,2012/1/25 12:24,1-651951532
Org line A2,France,fr,Maryse,D_1,Queued,Medium,PROD603,2011/10/19 12:46,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:23,1-590262446
Org line A2,France,fr,Maryse,D_1,Queued,Medium,PROD603,2011/10/19 13:34,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:36,1-590262446
Org line A2,France,fr,Maryse,D_1,Accepted,Medium,PROD603,2011/10/19 13:38,1-590262446
Org line A2,France,fr,Maryse,D_1,Completed,Medium,PROD603,2012/4/12 12:15,1-590262446
Org line G4,Sweden,se,Eric,D_1,Accepted,Medium,PROD374,2011/6/10 15:33,1-532816930
Org line G4,Sweden,se,Eric,D_1,Accepted,Medium,PROD374,2011/6/10 15:34,1-532816930
Org line G4,Sweden,se,Eric,D_1,Completed,Medium,PROD374,2012/1/9 9:29,1-532816930
Org line V2,Sweden,se,Gunnar,D_1,Accepted,High,PROD615,2011/8/31 11:50,1-565030154
Org line V2,Sweden,se,Gunnar,D_1,Completed,High,PROD615,2012/1/26 7:17,1-565030154
Org line C,INDIA,in,Pranesh,E_8,Accepted,Medium,PROD476,2012/4/16 7:49,1-718973785
Org line C,INDIA,in,Pranesh,E_8,Queued,Medium,PROD476,2012/4/16 8:01,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Accepted,Medium,PROD476,2012/4/16 8:51,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Accepted,Medium,PROD476,2012/5/3 8:07,1-718973785
Org line C,INDIA,in,Venkanna,E_8,Completed,Medium,PROD476,2012/5/18 15:19,1-718973785
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 6:38,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 6:38,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 13:34,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/14 13:57,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/15 6:41,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2010/6/15 7:43,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Accepted,Medium,PROD46,2012/3/28 12:42,1-379789104
Org line A2,POLAND,se,Barbara,A2_2,Completed,Medium,PROD46,2012/3/28 12:45,1-379789104
Org line G4,Sweden,se,Ing-Marie,E_6,Accepted,Medium,PROD821,2011/1/18 9:35,1-441507371
Org line G4,Sweden,se,Ing-Marie,E_6,Queued,Medium,PROD821,2011/1/18 9:46,1-441507371
Org line G4,Sweden,se,Suresh,E_6,Accepted,Medium,PROD821,2012/2/1 11:02,1-441507371
Org line G4,Sweden,se,Suresh,E_6,Completed,Medium,PROD821,2012/3/1 9:35,1-441507371
Org line C,France,fr,Cyril,E_6,Accepted,High,PROD190,2012/3/20 10:38,1-699690829
Org line C,France,fr,Cyril,E_6,Queued,High,PROD190,2012/3/20 10:39,1-699690829
Org line C,France,fr,Cyril,E_6,Accepted,High,PROD190,2012/4/11 13:06,1-699690829
Org line C,France,fr,Cyril,E_6,Completed,High,PROD190,2012/4/11 13:10,1-699690829
Org line G4,Sweden,se,Eric,E_6,Accepted,Medium,PROD374,2010/11/25 10:34,1-424243405
Org line G4,Sweden,se,Eric,E_6,Accepted,Medium,PROD374,2011/5/4 6:24,1-424243405
Org line G4,Sweden,se,Eric,E_6,Completed,Medium,PROD374,2012/2/14 20:05,1-424243405
Org line C,Sweden,se,?sa,C_6,Accepted,Medium,PROD660,2010/10/8 8:56,1-407737529
Org line C,Sweden,se,?sa,C_6,Queued,Medium,PROD660,2010/10/12 8:47,1-407737529
Org line C,Sweden,se,Jakob,C_6,Accepted,Medium,PROD660,2010/10/12 20:45,1-407737529
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2010/10/12 20:54,1-407737529
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/9/15 6:50,1-407737529
Org line C,Sweden,se,Mica,C_6,Accepted,Medium,PROD660,2011/12/21 11:51,1-407737529
Org line C,Sweden,se,Mica,C_6,Completed,Medium,PROD660,2012/3/12 12:04,1-407737529
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:26,1-550159631
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:27,1-550159631
Org line A2,Sweden,se,Gunilla,A2_3,Accepted,Low,PROD554,2011/8/16 7:27,1-550159631
Org line A2,Sweden,se,Yvonne,A2_3,Accepted,Low,PROD554,2012/1/18 11:48,1-550159631
Org line A2,Sweden,se,Yvonne,A2_3,Completed,Low,PROD554,2012/1/18 11:48,1-550159631
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/17 8:12,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/17 11:57,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/17 13:41,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/17 15:23,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/19 8:11,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD761,2012/4/19 11:50,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Completed,Medium,PROD761,2012/5/14 7:55,1-720069371
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD756,2012/3/23 3:02,1-701429911
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD756,2012/3/23 3:05,1-701429911
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD756,2012/3/26 11:38,1-701429911
Org line A2,POLAND,pl,Krzysztof,A2_1,Accepted,Medium,PROD756,2012/3/28 10:23,1-701429911
Org line A2,POLAND,pl,Krzysztof,A2_1,Completed,Medium,PROD756,2012/4/10 7:50,1-701429911
Org line C,Japan,jp,Takashi,A2_1,Accepted,Low,PROD683,2012/2/2 4:27,1-657534681
Org line C,Japan,jp,Takashi,A2_1,Completed,Low,PROD683,2012/2/2 4:32,1-657534681
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD96,2012/4/28 1:18,1-735265367
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD96,2012/4/28 1:20,1-735265367
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/11/9 6:48,1-418122119
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD98,2010/11/9 6:51,1-418122119
Org line G3,Sweden,us,Kannan,A2_1,Accepted,Medium,PROD98,2010/11/9 8:48,1-418122119
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD98,2010/11/9 8:48,1-418122119
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD98,2012/2/4 11:31,1-418122119
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD98,2012/2/4 11:32,1-418122119
Org line C,Sweden,in,Henrik,E_8,Accepted,High,PROD476,2011/11/9 8:17,1-605034229
Org line C,Sweden,in,Henrik,E_8,Accepted,High,PROD476,2011/11/9 8:17,1-605034229
Org line C,Sweden,in,Henrik,E_8,Completed,High,PROD476,2012/1/18 12:50,1-605034229
Org line C,Sweden,in,Himmath,E_10,Accepted,High,PROD154,2012/3/13 16:04,1-696990621
Org line C,Sweden,in,Himmath,E_10,Completed,High,PROD154,2012/3/13 16:42,1-696990621
Org line A2,Sweden,se,Lars,A2_3,Accepted,Medium,PROD807,2011/5/23 12:57,1-527928641
Org line A2,Sweden,se,Lars,A2_3,Accepted,Medium,PROD807,2012/1/30 12:21,1-527928641
Org line A2,Sweden,se,Lars,A2_3,Completed,Medium,PROD807,2012/3/28 11:34,1-527928641
Org line A2,POLAND,pl,Pawel,A2_1,Accepted,Low,PROD756,2012/1/27 8:03,1-653878594
Org line A2,POLAND,pl,Pawel,A2_1,Completed,Low,PROD756,2012/3/1 13:34,1-653878594
Org line B,INDIA,in,Srinivasan,E_10,Accepted,Medium,PROD752,2012/1/3 13:40,1-633036453
Org line B,INDIA,in,Srinivasan,E_10,Queued,Medium,PROD752,2012/1/3 13:53,1-633036453
Org line B,INDIA,in,Rijin,E_10,Accepted,Medium,PROD752,2012/1/3 13:54,1-633036453
Org line B,INDIA,in,Rijin,E_10,Completed,Medium,PROD752,2012/2/29 12:48,1-633036453
Org line A2,Korea,kr,Jiheung,A2_2,Accepted,High,PROD221,2012/5/16 9:04,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Queued,High,PROD221,2012/5/16 9:05,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Accepted,High,PROD221,2012/5/16 9:59,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Accepted,High,PROD221,2012/5/31 9:58,1-745941359
Org line A2,Korea,kr,Jiheung,A2_2,Completed,High,PROD221,2012/5/31 10:07,1-745941359
Org line A2,Sweden,se,Stefan,A2_3,Accepted,Low,PROD368,2012/3/26 13:45,1-702514881
Org line A2,Sweden,se,Stefan,A2_3,Accepted,Low,PROD368,2012/3/27 12:34,1-702514881
Org line A2,Sweden,se,Stefan,A2_3,Completed,Low,PROD368,2012/3/27 12:36,1-702514881
Org line B,INDIA,in,Maltesh,E_10,Accepted,Medium,PROD209,2011/12/14 23:38,1-624009613
Org line B,INDIA,in,Maltesh,E_10,Completed,Medium,PROD209,2012/1/31 2:59,1-624009613
Org line A2,Sweden,se,Viktoria,A2_3,Accepted,Major,PROD673,2012/5/3 15:00,1-739695919
Org line A2,Sweden,se,Viktoria,A2_3,Queued,Major,PROD673,2012/5/3 16:35,1-739695919
Org line C,Sweden,se,Peter,E_7,Queued,Major,PROD673,2012/5/4 9:35,1-739695919
Org line C,Sweden,se,Peter,E_7,Accepted,Major,PROD673,2012/5/6 17:27,1-739695919
Org line C,Sweden,se,Peter,E_7,Accepted,Major,PROD673,2012/5/8 11:51,1-739695919
Org line C,Sweden,se,Praveen,E_10,Queued,Major,PROD673,2012/5/8 12:24,1-739695919
Org line C,Sweden,se,Martin,C_6,Queued,Major,PROD673,2012/5/10 12:25,1-739695919
Org line C,Sweden,se,Pascal,C_6,Accepted,Major,PROD673,2012/5/11 8:41,1-739695919
Org line C,Sweden,se,Pascal,C_6,Completed,Major,PROD673,2012/5/16 13:22,1-739695919
Org line C,Sweden,se,Pascal,C_6,Accepted,Major,PROD673,2012/5/29 11:10,1-739695919
Org line C,Sweden,se,Pascal,C_6,Completed,Major,PROD673,2012/5/29 11:17,1-739695919
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD97,2011/10/20 16:10,1-591508928
Org line G3,USA,us,Carolyn,C_6,Queued,Medium,PROD97,2011/10/20 16:15,1-591508928
Org line G3,Sweden,us,Padmanabha,C_6,Accepted,Medium,PROD97,2011/10/20 16:18,1-591508928
Org line G3,USA,us,Carolyn,C_6,Accepted,Medium,PROD97,2011/10/20 16:18,1-591508928
Org line G3,POLAND,us,Ewa,C_6,Accepted,Medium,PROD97,2012/2/6 19:35,1-591508928
Org line G3,POLAND,us,Ewa,C_6,Completed,Medium,PROD97,2012/2/6 19:39,1-591508928
Org line G3,USA,us,Carolyn,C_6,Accepted,Low,PROD96,2011/7/12 19:58,1-540904745
Org line G3,USA,us,Carolyn,C_6,Queued,Low,PROD96,2011/7/12 19:59,1-540904745
Org line G3,Sweden,us,Padmanabha,C_6,Accepted,Low,PROD96,2011/7/13 1:59,1-540904745
Org line G3,USA,us,Carolyn,C_6,Accepted,Low,PROD96,2011/7/13 2:00,1-540904745
Org line G3,POLAND,us,Ewa,C_6,Accepted,Low,PROD96,2012/1/18 9:42,1-540904745
Org line G3,POLAND,us,Ewa,C_6,Completed,Low,PROD96,2012/1/18 9:43,1-540904745
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Low,PROD566,2011/9/12 15:23,1-573316263
Org line A2,Sweden,se,Christofer,A2_1,Queued,Low,PROD566,2011/9/12 15:28,1-573316263
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Low,PROD566,2011/12/7 11:20,1-573316263
Org line A2,Sweden,se,Christofer,A2_1,Accepted,Low,PROD566,2011/12/7 11:21,1-573316263
Org line A2,Sweden,se,Christofer,A2_1,Completed,Low,PROD566,2012/2/1 13:27,1-573316263
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Low,PROD681,2011/11/25 11:33,1-616977258
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Low,PROD681,2012/1/5 10:31,1-616977258
Org line A2,Sweden,se,Niklas,A2_2,Accepted,Low,PROD681,2012/4/23 9:06,1-616977258
Org line A2,Sweden,se,Niklas,A2_2,Completed,Low,PROD681,2012/4/23 9:07,1-616977258
Org line A2,Sweden,se,Per,A2_4,Accepted,Medium,PROD337,2011/10/25 13:30,1-594693527
Org line A2,Sweden,se,Per,A2_4,Completed,Medium,PROD337,2012/4/20 7:21,1-594693527
Org line A2,Sweden,in,Harikumar,D_1,Accepted,Medium,PROD611,2011/12/2 12:35,1-619175501
Org line A2,Sweden,in,Harikumar,D_1,Accepted,Medium,PROD611,2011/12/6 9:22,1-619175501
Org line A2,Sweden,in,Harikumar,D_1,Completed,Medium,PROD611,2012/3/30 15:12,1-619175501
Org line C,Sweden,se,Rakesh,E_10,Accepted,Medium,PROD659,2012/3/9 14:17,1-695486321
Org line C,Sweden,se,Rakesh,E_10,Queued,Medium,PROD659,2012/3/9 16:27,1-695486321
Org line C,Sweden,se,Ruchi,E_10,Accepted,Medium,PROD659,2012/3/9 16:30,1-695486321
Org line C,Sweden,se,Jonas,C_6,Queued,Medium,PROD659,2012/3/9 16:56,1-695486321
Org line C,France,se,Sebastien,C_6,Accepted,Medium,PROD659,2012/3/12 8:41,1-695486321
Org line C,France,se,Sebastien,C_6,Completed,Medium,PROD659,2012/5/8 12:05,1-695486321
Org line C,Sweden,se,Fredrik,E_5,Accepted,Medium,PROD152,2011/12/28 3:10,1-629991273
Org line C,Sweden,se,Fredrik,E_5,Accepted,Medium,PROD152,2012/2/1 11:01,1-629991273
Org line C,Sweden,se,Fredrik,E_5,Completed,Medium,PROD152,2012/2/1 11:02,1-629991273
Org line C,Sweden,se,Mikael,E_10,Accepted,Medium,PROD660,2012/2/17 15:39,1-682059903
Org line C,Sweden,se,Mikael,E_10,Queued,Medium,PROD660,2012/2/17 15:54,1-682059903
Org line C,Sweden,se,Mikael,E_10,Accepted,Medium,PROD660,2012/2/22 9:48,1-682059903
Org line C,Sweden,se,Mikael,E_10,Completed,Medium,PROD660,2012/4/4 6:09,1-682059903
Org line V2,Sweden,se,Suzanne,E_4,Accepted,Medium,PROD615,2011/8/19 12:33,1-557618809
Org line V2,Sweden,se,Suzanne,E_4,Completed,Medium,PROD615,2012/1/19 16:12,1-557618809
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/4/20 12:59,1-519054737
Org line C,Sweden,se,Johan,C_6,Accepted,Medium,PROD660,2011/10/3 15:52,1-519054737
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2012/2/9 8:51,1-519054737
Org line C,Sweden,se,Erik,C_6,Accepted,Medium,PROD660,2012/2/14 8:42,1-519054737
Org line C,Sweden,se,Erik,C_6,Completed,Medium,PROD660,2012/4/20 9:41,1-519054737
Org line G3,USA,us,Carolyn,V3_1,Accepted,Medium,PROD98,2010/7/6 7:43,1-384757914
Org line G3,USA,us,Carolyn,V3_1,Queued,Medium,PROD98,2010/7/6 7:49,1-384757914
Org line G3,Sweden,us,Naga,V3_1,Accepted,Medium,PROD98,2010/7/6 18:36,1-384757914
Org line G3,USA,us,Carolyn,V3_1,Accepted,Medium,PROD98,2010/7/6 18:42,1-384757914
Org line G3,0,us,Renee,V3_1,Accepted,Medium,PROD98,2011/3/16 16:45,1-384757914
Org line G3,0,us,Renee,V3_1,Completed,Medium,PROD98,2011/3/16 16:45,1-384757914
Org line G3,Sweden,us,Santhosh,V3_1,Accepted,Medium,PROD98,2011/4/7 11:41,1-384757914
Org line A2,Sweden,us,Hannes,A2_2,Queued,Medium,PROD98,2011/4/7 11:43,1-384757914
Org line A2,Sweden,us,Y,A2_2,Accepted,Medium,PROD98,2011/4/8 10:08,1-384757914
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD98,2011/4/8 10:26,1-384757914
Org line A2,Sweden,us,Santhosh,A2_2,Accepted,Medium,PROD98,2011/4/8 13:19,1-384757914
Org line A2,USA,us,Carolyn,A2_2,Accepted,Medium,PROD98,2011/4/8 13:19,1-384757914
Org line A2,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD98,2012/2/4 9:31,1-384757914
Org line A2,POLAND,us,Ewa,A2_2,Completed,Medium,PROD98,2012/2/4 9:37,1-384757914
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/20 10:55,1-374630866
Org line G3,USA,us,Carolyn,A2_2,Queued,Medium,PROD97,2010/5/20 11:43,1-374630866
Org line G3,Sweden,us,Naga,A2_2,Accepted,Medium,PROD97,2010/5/20 22:57,1-374630866
Org line G3,USA,us,Carolyn,A2_2,Accepted,Medium,PROD97,2010/5/20 22:58,1-374630866
Org line G3,POLAND,us,Ewa,A2_2,Accepted,Medium,PROD97,2012/2/3 6:52,1-374630866
Org line G3,POLAND,us,Ewa,A2_2,Completed,Medium,PROD97,2012/2/3 6:54,1-374630866
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD348,2011/11/24 13:07,1-616288482
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD348,2011/11/24 13:08,1-616288482
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD348,2011/11/24 13:16,1-616288482
Org line C,USA,us,Robert,E_4,Accepted,Medium,PROD348,2011/11/24 13:20,1-616288482
Org line C,INDIA,us,J,E_4,Accepted,Medium,PROD348,2011/11/24 13:20,1-616288482
Org line C,INDIA,us,KumarGuru,E_4,Accepted,Medium,PROD348,2011/11/24 13:20,1-616288482
Org line C,INDIA,us,KumarGuru,E_4,Completed,Medium,PROD348,2012/3/19 6:12,1-616288482
Org line G3,POLAND,us,Ewa,E_4,Accepted,Medium,PROD97,2012/4/8 20:25,1-712814266
Org line G3,POLAND,us,Ewa,E_4,Completed,Medium,PROD97,2012/4/8 20:26,1-712814266
Org line C,Belgium,se,Alain,E_1,Accepted,Major,PROD582,2011/12/16 9:40,1-624845426
Org line C,Belgium,se,Alain,E_1,Queued,Major,PROD582,2011/12/16 9:40,1-624845426
Org line C,Belgium,se,Alain,E_3,Accepted,Major,PROD582,2012/1/13 8:39,1-624845426
Org line C,Belgium,se,Alain,E_3,Completed,Major,PROD582,2012/1/13 9:26,1-624845426
Org line F,Belgium,se,Marc,E_3,Accepted,Medium,PROD753,2012/1/23 12:25,1-650135511
Org line F,Belgium,se,Marc,E_3,Completed,Medium,PROD753,2012/3/15 3:34,1-650135511
Org line G4,Sweden,se,David,E_3,Accepted,High,PROD412,2012/2/27 10:08,1-688515611
Org line G4,Sweden,se,David,E_3,Accepted,High,PROD412,2012/3/7 7:48,1-688515611
Org line G4,Sweden,se,Gustav,E_3,Accepted,High,PROD412,2012/5/17 8:31,1-688515611
Org line G4,Sweden,se,David,E_3,Accepted,High,PROD412,2012/5/17 8:31,1-688515611
Org line G4,Sweden,se,David,E_3,Completed,High,PROD412,2012/5/17 8:31,1-688515611
Org line C,Sweden,se,Peter,E_7,Accepted,Medium,PROD671,2011/10/5 13:24,1-581740771
Org line C,Sweden,se,Peter,E_7,Completed,Medium,PROD671,2012/2/1 20:18,1-581740771
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2010/12/28 13:28,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2010/12/28 13:28,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2011/1/3 7:41,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2011/1/28 15:48,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2011/3/31 8:34,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2011/4/6 11:16,1-433910332
Org line A2,United Kingdom,gb,Ian,A2_1,Accepted,Medium,PROD235,2011/6/29 14:04,1-433910332
Org line A2,United Kingdom,gb,Peter,A2_1,Accepted,Medium,PROD235,2011/8/15 13:28,1-433910332
Org line A2,United Kingdom,gb,Peter,A2_1,Accepted,Medium,PROD235,2011/9/9 10:59,1-433910332
Org line A2,United Kingdom,gb,Andrew,A2_1,Accepted,Medium,PROD235,2012/5/17 10:45,1-433910332
Org line A2,United Kingdom,gb,Andrew,A2_1,Completed,Medium,PROD235,2012/5/17 10:45,1-433910332
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/18 5:16,1-499289256
Org line G3,USA,us,Carolyn,A2_1,Queued,Medium,PROD97,2011/2/18 5:21,1-499289256
Org line G3,Sweden,us,Padmanabha,A2_1,Accepted,Medium,PROD97,2011/2/18 9:35,1-499289256
Org line G3,USA,us,Carolyn,A2_1,Accepted,Medium,PROD97,2011/2/18 9:35,1-499289256
Org line G3,POLAND,us,Ewa,A2_1,Accepted,Medium,PROD97,2012/1/30 12:02,1-499289256
Org line G3,POLAND,us,Ewa,A2_1,Completed,Medium,PROD97,2012/1/30 12:03,1-499289256
Org line B,Brazil,br,Alice,E_3,Accepted,Low,PROD120,2012/5/2 21:20,1-738820974
Org line B,Brazil,br,Alice,E_3,Accepted,Low,PROD120,2012/5/2 21:22,1-738820974
Org line B,Brazil,br,Alice,E_3,Completed,Low,PROD120,2012/5/25 16:38,1-738820974
Org line C,Sweden,be,Johnny,C_2,Accepted,Medium,PROD329,2012/2/22 8:13,1-686475951
Org line C,Sweden,be,Johnny,C_2,Completed,Medium,PROD329,2012/2/23 15:05,1-686475951
Org line G3,POLAND,us,Ewa,C_2,Accepted,High,PROD96,2012/4/4 9:37,1-708582598
Org line G3,POLAND,us,Ewa,C_2,Completed,High,PROD96,2012/4/4 9:38,1-708582598
Org line G4,Sweden,se,G?ran,C_2,Accepted,Medium,PROD527,2012/1/10 9:07,1-637685994
Org line G4,Sweden,se,G?ran,C_2,Completed,Medium,PROD527,2012/3/19 10:17,1-637685994
Org line G4,Sweden,se,G?ran,C_2,Accepted,Medium,PROD527,2012/3/26 13:03,1-637685994
Org line G4,Sweden,se,G?ran,C_2,Completed,Medium,PROD527,2012/5/19 12:58,1-637685994
