case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
1595,Take in charge ticket,2010/12/14 14:56:01,Value 2,Value 1,Value 75,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1595,Wait,2010/12/14 15:36:26,Value 2,Value 1,Value 75,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1595,Take in charge ticket,2010/12/27 8:26:15,Value 2,Value 1,Value 75,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1595,Resolve ticket,2010/12/27 8:26:37,Value 2,Value 1,Value 75,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1595,Closed,2011/1/25 16:20:17,Value 5,Value 1,Value 75,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2324,Assign seriousness,2011/9/19 7:11:11,Value 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2324,Take in charge ticket,2011/9/28 10:05:33,Value 2,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2324,Resolve ticket,2011/10/7 9:48:29,Value 1,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2324,Closed,2011/10/22 9:48:44,Value 5,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1171,Assign seriousness,2011/12/13 8:19:55,Value 1,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1171,Take in charge ticket,2011/12/13 11:13:25,Value 2,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1171,Resolve ticket,2011/12/13 11:22:43,Value 2,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1171,Closed,2012/1/28 8:21:08,Value 5,Value 1,Value 53,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Assign seriousness,2012/2/3 8:24:42,Value 13,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Take in charge ticket,2012/2/7 15:22:09,Value 2,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Resolve ticket,2012/2/7 15:28:54,Value 13,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Take in charge ticket,2012/2/8 8:10:19,Value 13,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Resolve ticket,2012/2/20 10:40:00,Value 13,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2350,Closed,2012/3/7 8:30:21,Value 5,Value 1,Value 22,Value 15,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4345,Assign seriousness,2010/5/17 10:00:48,Value 15,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4345,Take in charge ticket,2010/5/17 13:07:05,Value 2,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4345,Resolve ticket,2010/5/17 13:18:24,Value 2,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4345,Closed,2010/6/18 10:10:19,Value 5,Value 1,Value 16,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3903,Assign seriousness,2011/9/16 12:32:29,Value 1,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3903,Take in charge ticket,2011/9/19 15:00:22,Value 6,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3903,Wait,2011/9/19 15:40:28,Value 6,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3903,Take in charge ticket,2011/9/21 8:18:51,Value 6,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3903,Resolve ticket,2011/10/11 7:06:06,Value 6,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3903,Closed,2011/10/26 7:06:28,Value 5,Value 1,Value 100,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2532,Assign seriousness,2012/7/17 9:04:48,Value 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2532,Take in charge ticket,2012/7/17 9:05:02,Value 1,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2532,Resolve ticket,2012/8/2 8:37:07,Value 12,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
2532,Closed,2012/9/1 9:11:22,Value 5,Value 1,Value 194,Value 7,Value 1,Value 1,Value 2,Value 1,Value 1,Value 2
616,Assign seriousness,2010/3/24 11:24:08,Value 2,Value 1,Value 203,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
616,Take in charge ticket,2010/3/24 11:24:16,Value 2,Value 1,Value 203,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
616,Resolve ticket,2010/4/14 14:51:34,Value 2,Value 1,Value 203,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
616,Closed,2010/4/29 14:51:50,Value 5,Value 1,Value 203,Value 3,Value 5,Value 2,Value 2,Value 1,Value 4,Value 1
3454,Assign seriousness,2013/10/31 13:28:07,Value 9,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3454,Take in charge ticket,2013/10/31 14:49:00,Value 2,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3454,Take in charge ticket,2013/11/7 10:20:55,Value 14,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3454,Wait,2013/11/7 11:27:40,Value 14,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3454,Resolve ticket,2013/11/22 14:56:46,Value 14,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3454,Closed,2013/12/7 14:57:03,Value 3,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4034,Assign seriousness,2012/7/11 10:39:34,Value 1,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4034,Take in charge ticket,2012/7/11 12:54:26,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4034,Wait,2012/7/13 16:12:56,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4034,Resolve ticket,2012/8/21 7:20:52,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
4034,Closed,2012/9/5 7:21:11,Value 3,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
98,Assign seriousness,2012/7/5 12:16:51,Value 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
98,Take in charge ticket,2012/7/5 12:20:39,Value 1,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
98,Resolve ticket,2012/7/9 13:21:24,Value 9,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
98,Closed,2012/8/7 12:20:18,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4518,Assign seriousness,2011/10/12 9:02:12,Value 1,Value 1,Value 201,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4518,Take in charge ticket,2011/10/14 12:44:09,Value 9,Value 1,Value 201,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4518,Wait,2011/10/18 9:06:10,Value 9,Value 1,Value 201,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4518,Resolve ticket,2011/10/27 8:41:26,Value 9,Value 1,Value 201,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4518,Closed,2011/12/8 9:50:37,Value 5,Value 1,Value 201,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1723,Assign seriousness,2013/10/30 16:20:25,Value 18,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1723,Take in charge ticket,2013/10/31 15:02:00,Value 2,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1723,Wait,2013/11/4 13:35:24,Value 14,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1723,Resolve ticket,2013/11/18 11:00:54,Value 14,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1723,Closed,2013/12/3 11:01:06,Value 3,Value 1,Value 3,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2876,Assign seriousness,2012/5/23 8:58:58,Value 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2876,Take in charge ticket,2012/5/23 12:18:26,Value 9,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2876,Resolve ticket,2012/5/23 14:20:45,Value 1,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2876,Closed,2012/6/23 9:00:42,Value 5,Value 1,Value 27,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4425,Assign seriousness,2010/12/7 15:39:13,Value 2,Value 1,Value 360,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4425,Take in charge ticket,2010/12/7 15:40:16,Value 2,Value 1,Value 360,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4425,Resolve ticket,2010/12/28 11:35:39,Value 2,Value 1,Value 360,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4425,Closed,2011/1/27 11:36:05,Value 5,Value 1,Value 360,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4223,Assign seriousness,2010/3/11 8:06:12,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
4223,Assign seriousness,2010/3/11 8:06:24,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
4223,Take in charge ticket,2010/3/11 8:06:33,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
4223,Resolve ticket,2010/3/12 14:33:52,Value 2,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
4223,Closed,2010/4/13 7:10:28,Value 5,Value 1,Value 36,Value 3,Value 2,Value 1,Value 2,Value 1,Value 3,Value 3
4484,Assign seriousness,2011/11/28 14:07:27,Value 1,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
4484,Take in charge ticket,2011/11/29 7:58:51,Value 6,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
4484,Resolve ticket,2011/12/28 15:37:26,Value 17,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
4484,Closed,2012/1/12 15:37:53,Value 5,Value 1,Value 35,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
279,Assign seriousness,2011/10/7 9:50:02,Value 4,Value 1,Value 130,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 1
279,Resolve ticket,2011/10/7 9:50:33,Value 4,Value 1,Value 130,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 1
279,Closed,2011/11/26 11:00:49,Value 5,Value 1,Value 130,Value 3,Value 1,Value 4,Value 2,Value 2,Value 1,Value 1
350,Assign seriousness,2011/12/28 13:37:00,Value 1,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
350,Take in charge ticket,2012/1/18 11:36:11,Value 4,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
350,Wait,2012/2/2 9:12:36,Value 4,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
350,Resolve ticket,2012/2/7 11:21:54,Value 4,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
350,Closed,2012/2/22 11:22:08,Value 5,Value 1,Value 9,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4401,Assign seriousness,2011/5/17 13:37:49,Value 8,Value 1,Value 18,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4401,Take in charge ticket,2011/5/17 13:38:11,Value 8,Value 1,Value 18,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4401,Resolve ticket,2011/5/17 15:22:43,Value 8,Value 1,Value 18,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4401,Closed,2011/6/30 13:40:58,Value 5,Value 1,Value 18,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1693,Assign seriousness,2011/5/31 7:18:45,Value 8,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Take in charge ticket,2011/5/31 7:19:09,Value 8,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Take in charge ticket,2011/5/31 15:36:57,Value 2,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Wait,2011/5/31 15:44:31,Value 9,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Take in charge ticket,2011/6/30 9:03:43,Value 9,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Resolve ticket,2011/6/30 9:04:37,Value 9,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1693,Closed,2011/7/19 9:40:19,Value 5,Value 1,Value 58,Value 12,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
1954,Assign seriousness,2011/1/18 14:21:08,Value 2,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1954,Take in charge ticket,2011/1/19 9:00:28,Value 14,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1954,Resolve ticket,2011/1/21 14:18:26,Value 14,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1954,Closed,2011/2/18 14:30:18,Value 5,Value 1,Value 107,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
148,Assign seriousness,2012/1/9 11:19:35,Value 1,Value 1,Value 11,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
148,Take in charge ticket,2012/1/9 16:14:26,Value 1,Value 1,Value 11,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
148,Resolve ticket,2012/1/9 16:14:53,Value 1,Value 1,Value 11,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
148,Resolve ticket,2012/1/9 16:14:53,Value 1,Value 1,Value 11,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
148,Closed,2012/2/9 11:20:25,Value 5,Value 1,Value 11,Value 12,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
868,Assign seriousness,2013/10/18 15:40:31,Value 14,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
868,Take in charge ticket,2013/10/18 15:40:50,Value 14,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
868,Create SW anomaly,2013/10/18 15:47:30,Value 14,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
868,Resolve ticket,2013/11/6 9:36:08,Value 2,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
868,Closed,2013/11/21 9:36:26,Value 3,Value 1,Value 125,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2075,Assign seriousness,2011/4/26 14:58:53,Value 8,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2075,Take in charge ticket,2011/4/28 8:45:24,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2075,Resolve ticket,2011/4/28 8:46:34,Value 6,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2075,Closed,2011/6/9 15:00:33,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2184,Assign seriousness,2011/1/13 11:48:42,Value 8,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Take in charge ticket,2011/1/21 10:28:37,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Resolve ticket,2011/1/21 15:46:34,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Take in charge ticket,2011/1/24 14:27:01,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Wait,2011/1/24 15:28:36,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Take in charge ticket,2011/2/1 10:45:03,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Resolve ticket,2011/2/1 10:51:01,Value 2,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2184,Closed,2011/2/16 10:51:17,Value 5,Value 1,Value 206,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1631,Assign seriousness,2011/1/12 11:12:07,Value 13,Value 1,Value 135,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1631,Take in charge ticket,2011/1/12 11:16:28,Value 13,Value 1,Value 135,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1631,Resolve ticket,2011/1/12 11:16:36,Value 13,Value 1,Value 135,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1631,Closed,2011/2/25 11:20:41,Value 5,Value 1,Value 135,Value 6,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4054,Assign seriousness,2012/8/9 16:03:00,Value 4,Value 1,Value 335,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4054,Take in charge ticket,2012/8/10 10:35:24,Value 4,Value 1,Value 335,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4054,Resolve ticket,2012/8/10 12:55:05,Value 4,Value 1,Value 335,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4054,Closed,2012/9/12 16:01:15,Value 5,Value 1,Value 335,Value 2,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2347,Assign seriousness,2012/7/26 12:10:25,Value 1,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2347,Resolve ticket,2012/7/26 12:36:50,Value 6,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2347,Closed,2012/9/8 12:20:34,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2725,Assign seriousness,2010/12/20 14:10:32,Value 13,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2725,Take in charge ticket,2010/12/20 16:38:15,Value 2,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2725,Wait,2010/12/21 11:33:55,Value 2,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2725,Take in charge ticket,2010/12/22 10:39:15,Value 2,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2725,Resolve ticket,2010/12/22 10:39:25,Value 2,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2725,Closed,2011/1/28 13:20:30,Value 5,Value 1,Value 73,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4374,Assign seriousness,2010/7/21 13:18:13,Value 2,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4374,Take in charge ticket,2010/7/22 7:59:01,Value 2,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4374,Resolve ticket,2010/7/22 8:00:32,Value 2,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4374,Closed,2010/9/5 13:20:48,Value 5,Value 1,Value 88,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1404,Assign seriousness,2011/2/10 16:25:05,Value 8,Value 1,Value 187,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1404,Take in charge ticket,2011/2/10 16:25:32,Value 8,Value 1,Value 187,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1404,Resolve ticket,2011/2/10 16:41:46,Value 9,Value 1,Value 187,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1404,Closed,2011/4/3 15:30:34,Value 5,Value 1,Value 187,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
3279,Assign seriousness,2011/11/24 10:10:50,Value 1,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3279,Take in charge ticket,2011/12/2 11:48:37,Value 16,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3279,Wait,2011/12/5 14:22:49,Value 6,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3279,Take in charge ticket,2011/12/14 17:41:08,Value 6,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3279,Resolve ticket,2011/12/15 8:13:34,Value 6,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3279,Closed,2012/1/14 8:13:59,Value 5,Value 1,Value 8,Value 1,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1287,Assign seriousness,2012/5/11 15:26:17,Value 1,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1287,Take in charge ticket,2012/5/14 13:04:33,Value 4,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1287,Resolve ticket,2012/5/14 15:58:40,Value 4,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1287,Closed,2012/6/13 15:30:29,Value 5,Value 1,Value 17,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3355,Assign seriousness,2011/4/26 13:09:08,Value 8,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
3355,Take in charge ticket,2011/4/26 13:12:18,Value 12,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
3355,Resolve ticket,2011/4/28 11:16:15,Value 17,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
3355,Closed,2011/6/9 13:10:22,Value 5,Value 1,Value 92,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 4
4040,Assign seriousness,2011/5/27 9:45:01,Value 9,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4040,Take in charge ticket,2011/5/27 9:49:56,Value 9,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4040,Wait,2011/5/27 9:50:10,Value 9,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4040,Take in charge ticket,2011/5/31 7:13:23,Value 9,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4040,Resolve ticket,2011/5/31 7:16:19,Value 9,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4040,Closed,2011/6/30 7:16:52,Value 5,Value 1,Value 333,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3854,Assign seriousness,2012/6/8 7:35:33,Value 1,Value 1,Value 266,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3854,Resolve ticket,2012/6/8 10:31:08,Value 1,Value 1,Value 266,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
3854,Closed,2012/7/13 7:41:19,Value 5,Value 1,Value 266,Value 1,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
2346,Insert ticket,2013/9/17 9:01:24,Value 18,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2346,Assign seriousness,2013/9/18 6:47:24,Value 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2346,Take in charge ticket,2013/9/19 9:59:26,Value 9,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2346,Wait,2013/10/2 8:57:23,Value 2,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2346,Resolve ticket,2013/10/10 8:42:01,Value 9,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2346,Closed,2013/10/25 8:42:22,Value 3,Value 1,Value 68,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
122,Assign seriousness,2011/2/14 15:23:08,Value 8,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
122,Take in charge ticket,2011/2/15 11:17:46,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
122,Resolve ticket,2011/2/15 11:52:47,Value 9,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
122,Closed,2011/3/30 14:30:33,Value 5,Value 1,Value 66,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1307,Assign seriousness,2010/11/5 11:57:43,Value 2,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1307,Take in charge ticket,2010/11/11 13:24:36,Value 14,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1307,Wait,2010/11/23 13:30:43,Value 14,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1307,Take in charge ticket,2010/12/20 10:27:53,Value 14,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1307,Resolve ticket,2010/12/20 10:28:10,Value 14,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1307,Closed,2011/1/4 10:28:29,Value 5,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2520,Assign seriousness,2010/10/21 7:52:10,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2520,Take in charge ticket,2010/10/21 7:53:57,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
2520,Wait,2010/11/2 10:29:56,Value 2,Value 1,Value 16,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
