case,activity,timestamp,resource,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9
890,Wait,2010/10/4 13:05:25,Value 6,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Wait,2010/10/7 9:33:55,Value 2,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Take in charge ticket,2010/10/12 15:13:49,Value 2,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Wait,2010/10/12 15:14:00,Value 2,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Take in charge ticket,2010/10/12 15:14:12,Value 2,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Resolve ticket,2010/10/12 15:15:24,Value 2,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
890,Closed,2010/10/27 15:15:42,Value 5,Value 1,Value 245,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
342,Assign seriousness,2010/4/19 10:48:19,Value 2,Value 1,Value 148,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
342,Take in charge ticket,2010/6/1 16:10:52,Value 6,Value 1,Value 148,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
342,Resolve ticket,2010/6/1 16:14:57,Value 6,Value 1,Value 148,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
1365,Insert ticket,2012/2/27 8:10:47,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1365,Take in charge ticket,2012/2/27 8:11:11,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1365,Resolve ticket,2012/2/27 9:28:28,Value 4,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1365,Closed,2012/4/5 7:20:30,Value 5,Value 1,Value 28,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4285,Insert ticket,2010/5/19 13:14:32,Value 15,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Assign seriousness,2010/5/19 13:15:14,Value 15,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Take in charge ticket,2010/6/1 10:48:56,Value 2,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Wait,2010/6/1 10:50:23,Value 2,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Take in charge ticket,2010/6/3 13:38:40,Value 2,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Resolve ticket,2010/6/3 13:38:55,Value 2,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4285,Closed,2010/6/22 13:20:22,Value 5,Value 1,Value 97,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
310,Assign seriousness,2011/6/9 10:44:39,Value 13,Value 1,Value 42,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
310,Take in charge ticket,2011/7/1 7:47:17,Value 7,Value 1,Value 42,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
310,Wait,2011/7/1 15:15:06,Value 7,Value 1,Value 42,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
310,Resolve ticket,2011/7/14 15:42:45,Value 2,Value 1,Value 42,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
310,Closed,2011/7/29 15:43:11,Value 5,Value 1,Value 42,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
1566,Assign seriousness,2012/7/26 7:14:23,Value 1,Value 1,Value 41,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1566,Take in charge ticket,2012/7/26 10:19:27,Value 13,Value 1,Value 41,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1566,Resolve ticket,2012/7/26 14:41:08,Value 13,Value 1,Value 41,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1566,Closed,2012/9/2 7:20:17,Value 5,Value 1,Value 41,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4499,Assign seriousness,2010/12/27 13:46:04,Value 13,Value 1,Value 199,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4499,Assign seriousness,2011/1/21 14:31:53,Value 2,Value 1,Value 199,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4499,Take in charge ticket,2011/1/21 14:32:04,Value 2,Value 1,Value 199,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4499,Resolve ticket,2011/1/26 9:06:41,Value 9,Value 1,Value 199,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4499,Closed,2011/2/10 9:06:54,Value 5,Value 1,Value 199,Value 2,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3303,Assign seriousness,2011/12/22 13:15:42,Value 1,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3303,Take in charge ticket,2012/1/5 9:44:49,Value 2,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3303,Wait,2012/1/5 13:51:52,Value 2,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3303,Resolve ticket,2012/1/27 9:49:58,Value 2,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3303,Closed,2012/2/15 9:12:36,Value 5,Value 1,Value 58,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
84,Assign seriousness,2010/12/10 9:15:54,Value 14,Value 1,Value 54,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
84,Take in charge ticket,2010/12/10 9:16:17,Value 14,Value 1,Value 54,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
84,Resolve ticket,2010/12/10 9:16:34,Value 14,Value 1,Value 54,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
84,Closed,2011/1/12 9:20:47,Value 5,Value 1,Value 54,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3700,Assign seriousness,2012/6/21 9:40:06,Value 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3700,Take in charge ticket,2012/6/21 13:31:55,Value 6,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3700,Resolve ticket,2012/6/26 14:13:09,Value 1,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
3700,Closed,2012/8/4 9:50:37,Value 5,Value 1,Value 61,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
1152,Assign seriousness,2010/10/5 8:03:32,Value 2,Value 1,Value 265,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1152,Take in charge ticket,2010/10/6 8:51:51,Value 2,Value 1,Value 265,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1152,Resolve ticket,2010/10/6 8:59:12,Value 2,Value 1,Value 265,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1152,Closed,2010/11/5 9:11:01,Value 5,Value 1,Value 265,Value 3,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2362,Take in charge ticket,2013/3/21 11:33:19,Value 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2362,Wait,2013/4/8 10:09:08,Value 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2362,Resolve ticket,2013/4/8 12:23:56,Value 1,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2362,Closed,2013/4/23 12:24:09,Value 3,Value 1,Value 58,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1395,Assign seriousness,2011/2/25 13:40:04,Value 8,Value 1,Value 126,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1395,Assign seriousness,2011/2/25 13:41:48,Value 8,Value 1,Value 126,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1395,Take in charge ticket,2011/3/1 7:56:01,Value 2,Value 1,Value 126,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1395,Resolve ticket,2011/3/2 8:52:51,Value 10,Value 1,Value 126,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1395,Closed,2011/4/5 14:34:24,Value 5,Value 1,Value 126,Value 10,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
786,Assign seriousness,2010/11/11 8:44:45,Value 14,Value 1,Value 22,Value 3,Value 1,Value 2,Value 4,Value 1,Value 1,Value 1
786,Assign seriousness,2010/11/11 9:10:45,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
786,Take in charge ticket,2010/11/18 15:32:05,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
786,Take in charge ticket,2010/11/23 16:27:56,Value 2,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
786,Resolve ticket,2010/11/30 14:41:44,Value 7,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
786,Closed,2010/12/30 14:42:08,Value 5,Value 1,Value 22,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
712,Assign seriousness,2011/8/22 10:13:17,Value 13,Value 1,Value 221,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
712,Take in charge ticket,2011/8/22 13:41:16,Value 13,Value 1,Value 221,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
712,Wait,2011/8/23 13:41:21,Value 13,Value 1,Value 221,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
712,Resolve ticket,2011/8/24 14:23:14,Value 13,Value 1,Value 221,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
712,Closed,2011/9/23 11:00:18,Value 5,Value 1,Value 221,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1784,Assign seriousness,2012/3/19 14:57:11,Value 1,Value 1,Value 205,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1784,Take in charge ticket,2012/3/20 13:19:21,Value 4,Value 1,Value 205,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1784,Resolve ticket,2012/3/20 14:44:20,Value 13,Value 1,Value 205,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1784,Resolve ticket,2012/3/20 14:44:21,Value 13,Value 1,Value 205,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1784,Closed,2012/4/19 14:01:20,Value 5,Value 1,Value 205,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2586,Assign seriousness,2012/6/12 14:27:54,Value 1,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2586,Take in charge ticket,2012/6/13 13:10:12,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2586,Resolve ticket,2012/6/13 13:16:21,Value 2,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2586,Closed,2012/7/13 14:31:15,Value 5,Value 1,Value 22,Value 5,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2130,Assign seriousness,2012/1/23 15:26:10,Value 4,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2130,Take in charge ticket,2012/1/23 15:27:05,Value 4,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2130,Resolve ticket,2012/1/23 16:08:37,Value 6,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2130,Closed,2012/3/7 15:30:33,Value 5,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2510,Assign seriousness,2011/8/5 13:22:11,Value 9,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2510,Take in charge ticket,2011/8/9 7:13:03,Value 10,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2510,Resolve ticket,2011/8/10 10:06:08,Value 10,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2510,Closed,2011/9/14 13:30:18,Value 5,Value 1,Value 143,Value 3,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2134,Assign seriousness,2013/1/30 16:32:40,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2134,Wait,2013/1/30 16:33:47,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2134,Take in charge ticket,2013/2/1 13:10:38,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2134,Resolve ticket,2013/2/19 11:09:15,Value 1,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2134,Closed,2013/3/6 11:09:27,Value 3,Value 1,Value 9,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
1645,Assign seriousness,2011/12/21 10:27:32,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1645,Resolve ticket,2011/12/21 11:48:10,Value 1,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1645,Closed,2012/1/21 10:30:30,Value 5,Value 1,Value 22,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2408,Assign seriousness,2010/11/8 17:19:17,Value 14,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2408,Take in charge ticket,2010/11/9 15:35:40,Value 14,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2408,Resolve ticket,2010/11/10 15:03:48,Value 14,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
2408,Closed,2010/12/15 17:00:32,Value 5,Value 1,Value 73,Value 3,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
753,Assign seriousness,2011/11/23 11:31:14,Value 4,Value 1,Value 27,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
753,Take in charge ticket,2011/11/23 11:32:01,Value 4,Value 1,Value 27,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
753,Resolve ticket,2011/11/23 13:13:50,Value 4,Value 1,Value 27,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
753,Closed,2011/12/28 11:40:21,Value 5,Value 1,Value 27,Value 8,Value 1,Value 4,Value 2,Value 1,Value 1,Value 1
2910,Assign seriousness,2013/7/2 7:19:50,Value 14,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2910,Take in charge ticket,2013/7/4 10:27:20,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2910,Wait,2013/7/4 15:43:47,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2910,Resolve ticket,2013/7/19 12:53:42,Value 2,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2910,Closed,2013/8/3 12:53:54,Value 3,Value 1,Value 99,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
963,Assign seriousness,2013/2/25 13:51:42,Value 4,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
963,Take in charge ticket,2013/3/13 9:19:08,Value 4,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
963,Resolve ticket,2013/3/13 10:31:35,Value 4,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
963,Closed,2013/3/28 10:31:52,Value 3,Value 1,Value 64,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
1474,Assign seriousness,2010/11/17 10:29:38,Value 2,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
1474,Take in charge ticket,2010/11/17 10:30:01,Value 2,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
1474,Resolve ticket,2010/11/17 10:31:31,Value 2,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
1474,Closed,2010/12/18 10:30:30,Value 5,Value 1,Value 100,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
325,Assign seriousness,2011/2/1 14:02:03,Value 8,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
325,Assign seriousness,2011/2/15 16:52:44,Value 2,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
325,Take in charge ticket,2011/2/15 16:52:51,Value 2,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
325,Resolve ticket,2011/2/21 14:06:23,Value 9,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
325,Closed,2011/3/8 14:06:41,Value 5,Value 1,Value 107,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3497,Assign seriousness,2012/7/19 16:03:57,Value 1,Value 1,Value 61,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3497,Take in charge ticket,2012/7/23 7:14:09,Value 6,Value 1,Value 61,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3497,Resolve ticket,2012/7/26 10:21:02,Value 6,Value 1,Value 61,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
3497,Closed,2012/9/5 16:00:22,Value 5,Value 1,Value 61,Value 3,Value 1,Value 1,Value 2,Value 2,Value 1,Value 2
2138,Assign seriousness,2010/4/28 15:34:06,Value 2,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2138,Take in charge ticket,2010/5/4 15:25:21,Value 16,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2138,Resolve ticket,2010/5/4 16:36:10,Value 11,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2138,Closed,2010/6/11 15:40:31,Value 5,Value 1,Value 9,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
117,Assign seriousness,2012/7/19 10:59:25,Value 13,Value 1,Value 72,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
117,Take in charge ticket,2012/7/20 8:49:34,Value 9,Value 1,Value 72,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
117,Resolve ticket,2012/7/20 14:44:15,Value 9,Value 1,Value 72,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
117,Closed,2012/9/6 11:00:48,Value 5,Value 1,Value 72,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4536,Assign seriousness,2011/7/6 10:04:33,Value 13,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4536,Resolve ticket,2011/7/7 8:27:35,Value 13,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4536,Closed,2011/8/6 10:10:22,Value 5,Value 1,Value 16,Value 2,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2303,Assign seriousness,2012/2/1 11:36:49,Value 2,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2303,Take in charge ticket,2012/2/8 14:22:58,Value 10,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2303,Resolve ticket,2012/2/8 17:02:55,Value 10,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2303,Closed,2012/3/10 11:40:29,Value 5,Value 1,Value 115,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4196,Assign seriousness,2011/11/23 10:59:12,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4196,Take in charge ticket,2011/11/23 11:00:48,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4196,Resolve ticket,2011/11/23 11:23:33,Value 9,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4196,Closed,2012/1/5 11:01:01,Value 5,Value 1,Value 116,Value 3,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
3900,Assign seriousness,2012/6/6 9:28:22,Value 2,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3900,Take in charge ticket,2012/6/7 7:33:24,Value 4,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3900,Resolve ticket,2012/6/7 7:39:48,Value 4,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
3900,Closed,2012/7/14 9:30:48,Value 5,Value 1,Value 37,Value 6,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4513,Take in charge ticket,2011/12/15 14:19:44,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4513,Resolve ticket,2012/1/11 14:42:14,Value 13,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4513,Closed,2012/2/10 14:42:38,Value 5,Value 1,Value 13,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4016,Assign seriousness,2011/1/11 15:01:42,Value 13,Value 1,Value 73,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4016,Take in charge ticket,2011/1/17 16:53:50,Value 8,Value 1,Value 73,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4016,Resolve ticket,2011/2/3 16:56:02,Value 8,Value 1,Value 73,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
4016,Closed,2011/2/18 16:56:24,Value 5,Value 1,Value 73,Value 1,Value 1,Value 2,Value 3,Value 1,Value 1,Value 1
475,Assign seriousness,2011/4/13 14:43:16,Value 8,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
475,Take in charge ticket,2011/4/13 14:44:19,Value 8,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
475,Resolve ticket,2011/4/14 13:56:33,Value 2,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
475,Closed,2011/6/11 14:52:37,Value 5,Value 1,Value 18,Value 1,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
4512,Assign seriousness,2011/11/3 14:18:03,Value 1,Value 1,Value 247,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4512,Wait,2011/11/4 15:30:03,Value 1,Value 1,Value 247,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4512,Resolve ticket,2011/11/8 11:51:28,Value 1,Value 1,Value 247,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4512,Closed,2011/12/23 10:50:25,Value 5,Value 1,Value 247,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4485,Assign seriousness,2012/12/28 16:19:35,Value 13,Value 1,Value 62,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4485,Take in charge ticket,2013/1/24 12:47:45,Value 9,Value 1,Value 62,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4485,Wait,2013/1/24 14:16:03,Value 9,Value 1,Value 62,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4485,Resolve ticket,2013/1/24 14:25:44,Value 9,Value 1,Value 62,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
4485,Closed,2013/2/8 14:25:59,Value 3,Value 1,Value 62,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1,Value 1
3554,Assign seriousness,2010/7/1 8:03:48,Value 19,Value 1,Value 171,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3554,Take in charge ticket,2010/7/1 8:11:38,Value 6,Value 1,Value 171,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3554,Resolve ticket,2010/7/1 8:22:26,Value 6,Value 1,Value 171,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3554,Closed,2010/8/14 8:10:48,Value 5,Value 1,Value 171,Value 3,Value 1,Value 2,Value 2,Value 1,Value 1,Value 1
3259,Assign seriousness,2012/2/29 10:44:38,Value 1,Value 1,Value 263,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3259,Take in charge ticket,2012/2/29 10:44:47,Value 1,Value 1,Value 263,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3259,Resolve ticket,2012/3/5 9:45:26,Value 1,Value 1,Value 263,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
3259,Closed,2012/3/31 9:50:56,Value 5,Value 1,Value 263,Value 1,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
4268,Take in charge ticket,2013/11/5 11:18:19,Value 1,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4268,Wait,2013/11/5 14:22:35,Value 1,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4268,Resolve ticket,2013/12/4 16:32:35,Value 1,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
4268,Closed,2013/12/19 16:32:47,Value 3,Value 1,Value 219,Value 1,Value 1,Value 1,Value 3,Value 1,Value 1,Value 1
2707,Assign seriousness,2011/3/25 13:57:37,Value 8,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2707,Assign seriousness,2011/3/25 13:58:07,Value 8,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2707,Take in charge ticket,2011/3/28 15:54:55,Value 8,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2707,Resolve ticket,2011/3/28 15:55:15,Value 8,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2707,Closed,2011/5/23 13:00:29,Value 5,Value 1,Value 67,Value 3,Value 1,Value 2,Value 2,Value 2,Value 1,Value 2
2368,Assign seriousness,2013/10/7 13:26:49,Value 2,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2368,Assign seriousness,2013/10/7 13:28:25,Value 2,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2368,Take in charge ticket,2013/10/7 13:28:50,Value 2,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
2368,Resolve ticket,2013/10/7 14:23:22,Value 2,Value 1,Value 18,Value 4,Value 1,Value 1,Value 2,Value 1,Value 1,Value 1
